"그룹회사코드","마이데이터고객식별자","서비스시작일시","서비스탈퇴일시","서비스가입채널구분","서비스탈퇴채널구분","시스템최종처리일시","시스템최종사용자번호","고객식별자","당행고객여부"
KB0,"2000001518","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001518","1"
KB0,"2000001519","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001519","1"
KB0,"2000001520","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001520","1"
KB0,"2000001521","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001521","1"
KB0,"2000001522","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001522","1"
KB0,"2000001523","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001523","1"
KB0,"2000001524","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001524","1"
KB0,"2000001525","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001525","1"
KB0,"2000001526","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001526","1"
KB0,"2000001527","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001527","1"
KB0,"2000001528","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001528","1"
KB0,"2000001529","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001529","1"
KB0,"2000001530","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001530","1"
KB0,"2000001531","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001531","1"
KB0,"2000001532","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001532","1"
KB0,"2000001533","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001533","1"
KB0,"2000001534","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001534","1"
KB0,"2000001535","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001535","1"
KB0,"2000001536","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001536","1"
KB0,"2000001537","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001537","1"
KB0,"2000001538","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001538","1"
KB0,"2000001539","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001539","1"
KB0,"2000001540","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001540","1"
KB0,"2000001541","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001541","1"
KB0,"2000001542","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001542","1"
KB0,"2000001543","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001543","1"
KB0,"2000001544","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001544","1"
KB0,"2000001545","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001545","1"
KB0,"2000001546","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001546","1"
KB0,"2000001547","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001547","1"
KB0,"2000001548","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001548","1"
KB0,"2000001549","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001549","1"
KB0,"2000001550","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001550","1"
KB0,"2000001551","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001551","1"
KB0,"2000001552","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001552","1"
KB0,"2000001553","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001553","1"
KB0,"2000001554","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001554","1"
KB0,"2000001555","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001555","1"
KB0,"2000001556","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001556","1"
KB0,"2000001557","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001557","1"
KB0,"2000001558","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001558","1"
KB0,"2000001559","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001559","1"
KB0,"2000001560","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001560","1"
KB0,"2000001561","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001561","1"
KB0,"2000001562","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001562","1"
KB0,"2000001563","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001563","1"
KB0,"2000001564","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001564","1"
KB0,"2000001565","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001565","1"
KB0,"2000001566","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001566","1"
KB0,"2000001567","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001567","1"
KB0,"2000001568","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001568","1"
KB0,"2000001569","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001569","1"
KB0,"2000001570","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001570","1"
KB0,"2000001571","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001571","1"
KB0,"2000001572","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001572","1"
KB0,"2000001573","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001573","1"
KB0,"2000001574","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001574","1"
KB0,"2000001575","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001575","1"
KB0,"2000001576","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001576","1"
KB0,"2000001577","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001577","1"
KB0,"2000001578","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001578","1"
KB0,"2000001579","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001579","1"
KB0,"2000001580","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001580","1"
KB0,"2000001581","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001581","1"
KB0,"2000001582","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001582","1"
KB0,"2000001583","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001583","1"
KB0,"2000001584","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001584","1"
KB0,"2000001585","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001585","1"
KB0,"2000001586","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001586","1"
KB0,"2000001587","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001587","1"
KB0,"2000001588","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001588","1"
KB0,"2000001589","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001589","1"
KB0,"2000001590","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001590","1"
KB0,"2000001591","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001591","1"
KB0,"2000001592","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001592","1"
KB0,"2000001593","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001593","1"
KB0,"2000001594","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001594","1"
KB0,"2000001595","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001595","1"
KB0,"2000001596","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001596","1"
KB0,"2000001597","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001597","1"
KB0,"2000001598","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001598","1"
KB0,"2000001599","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001599","1"
KB0,"2000001600","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001600","1"
KB0,"2000001601","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001601","1"
KB0,"2000001602","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001602","1"
KB0,"2000001603","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001603","1"
KB0,"2000001604","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001604","1"
KB0,"2000001605","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001605","1"
KB0,"2000001606","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001606","1"
KB0,"2000001607","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001607","1"
KB0,"2000001608","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001608","1"
KB0,"2000001609","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001609","1"
KB0,"2000001610","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001610","1"
KB0,"2000001611","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001611","1"
KB0,"2000001612","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001612","1"
KB0,"2000001613","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001613","1"
KB0,"2000001614","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001614","1"
KB0,"2000001615","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001615","1"
KB0,"2000001616","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001616","1"
KB0,"2000001617","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001617","1"
KB0,"2000001618","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001618","1"
KB0,"2000001619","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001619","1"
KB0,"2000001620","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001620","1"
KB0,"2000001621","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001621","1"
KB0,"2000001622","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001622","1"
KB0,"2000001623","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001623","1"
KB0,"2000001624","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001624","1"
KB0,"2000001625","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001625","1"
KB0,"2000001626","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001626","1"
KB0,"2000001627","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001627","1"
KB0,"2000001628","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001628","1"
KB0,"2000001629","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001629","1"
KB0,"2000001630","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001630","1"
KB0,"2000001631","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001631","1"
KB0,"2000001632","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001632","1"
KB0,"2000001633","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001633","1"
KB0,"2000001634","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001634","1"
KB0,"2000001635","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001635","1"
KB0,"2000001636","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001636","1"
KB0,"2000001637","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001637","1"
KB0,"2000001638","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001638","1"
KB0,"2000001639","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001639","1"
KB0,"2000001640","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001640","1"
KB0,"2000001641","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001641","1"
KB0,"2000001642","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001642","1"
KB0,"2000001643","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001643","1"
KB0,"2000001644","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001644","1"
KB0,"2000001645","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001645","1"
KB0,"2000001646","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001646","1"
KB0,"2000001647","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001647","1"
KB0,"2000001648","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001648","1"
KB0,"2000001649","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001649","1"
KB0,"2000001650","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001650","1"
KB0,"2000001651","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001651","1"
KB0,"2000001652","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001652","1"
KB0,"2000001653","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001653","1"
KB0,"2000001654","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001654","1"
KB0,"2000001655","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001655","1"
KB0,"2000001656","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001656","1"
KB0,"2000001657","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001657","1"
KB0,"2000001658","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001658","1"
KB0,"2000001659","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001659","1"
KB0,"2000001660","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001660","1"
KB0,"2000001661","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001661","1"
KB0,"2000001662","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001662","1"
KB0,"2000001663","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001663","1"
KB0,"2000001664","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001664","1"
KB0,"2000001665","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001665","1"
KB0,"2000001666","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001666","1"
KB0,"2000001667","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001667","1"
KB0,"2000001668","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001668","1"
KB0,"2000001669","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001669","1"
KB0,"2000001670","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001670","1"
KB0,"2000001671","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001671","1"
KB0,"2000001672","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001672","1"
KB0,"2000001673","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001673","1"
KB0,"2000001674","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001674","1"
KB0,"2000001675","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001675","1"
KB0,"2000001676","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001676","1"
KB0,"2000001677","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001677","1"
KB0,"2000001678","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001678","1"
KB0,"2000001679","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001679","1"
KB0,"2000001680","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001680","1"
KB0,"2000001681","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001681","1"
KB0,"2000001682","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001682","1"
KB0,"2000001683","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001683","1"
KB0,"2000001684","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001684","1"
KB0,"2000001685","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001685","1"
KB0,"2000001686","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001686","1"
KB0,"2000001687","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001687","1"
KB0,"2000001688","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001688","1"
KB0,"2000001689","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001689","1"
KB0,"2000001690","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001690","1"
KB0,"2000001691","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001691","1"
KB0,"2000001692","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001692","1"
KB0,"2000001693","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001693","1"
KB0,"2000001694","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001694","1"
KB0,"2000001695","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001695","1"
KB0,"2000001696","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001696","1"
KB0,"2000001697","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001697","1"
KB0,"2000001698","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001698","1"
KB0,"2000001699","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001699","1"
KB0,"2000001700","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001700","1"
KB0,"2000001701","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001701","1"
KB0,"2000001702","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001702","1"
KB0,"2000001703","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001703","1"
KB0,"2000001704","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001704","1"
KB0,"2000001705","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001705","1"
KB0,"2000001706","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001706","1"
KB0,"2000001707","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001707","1"
KB0,"2000001708","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001708","1"
KB0,"2000001709","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001709","1"
KB0,"2000001710","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001710","1"
KB0,"2000001711","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001711","1"
KB0,"2000001712","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001712","1"
KB0,"2000001713","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001713","1"
KB0,"2000001714","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001714","1"
KB0,"2000001715","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001715","1"
KB0,"2000001716","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001716","1"
KB0,"2000001717","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001717","1"
KB0,"2000001718","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001718","1"
KB0,"2000001719","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001719","1"
KB0,"2000001720","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001720","1"
KB0,"2000001721","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001721","1"
KB0,"2000001722","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001722","1"
KB0,"2000001723","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001723","1"
KB0,"2000001724","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001724","1"
KB0,"2000001725","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001725","1"
KB0,"2000001726","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001726","1"
KB0,"2000001727","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001727","1"
KB0,"2000001728","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001728","1"
KB0,"2000001729","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001729","1"
KB0,"2000001730","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001730","1"
KB0,"2000001731","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001731","1"
KB0,"2000001732","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001732","1"
KB0,"2000001733","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001733","1"
KB0,"2000001734","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001734","1"
KB0,"2000001735","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001735","1"
KB0,"2000001736","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001736","1"
KB0,"2000001737","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001737","1"
KB0,"2000001738","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001738","1"
KB0,"2000001739","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001739","1"
KB0,"2000001740","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001740","1"
KB0,"2000001741","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001741","1"
KB0,"2000001742","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001742","1"
KB0,"2000001743","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001743","1"
KB0,"2000001744","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001744","1"
KB0,"2000001745","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001745","1"
KB0,"2000001746","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001746","1"
KB0,"2000001747","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001747","1"
KB0,"2000001748","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001748","1"
KB0,"2000001749","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001749","1"
KB0,"2000001750","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001750","1"
KB0,"2000001751","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001751","1"
KB0,"2000001752","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001752","1"
KB0,"2000001753","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001753","1"
KB0,"2000001754","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001754","1"
KB0,"2000001755","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001755","1"
KB0,"2000001756","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001756","1"
KB0,"2000001757","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001757","1"
KB0,"2000001758","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001758","1"
KB0,"2000001759","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001759","1"
KB0,"2000001760","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001760","1"
KB0,"2000001761","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001761","1"
KB0,"2000001762","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001762","1"
KB0,"2000001763","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001763","1"
KB0,"2000001764","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001764","1"
KB0,"2000001765","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001765","1"
KB0,"2000001766","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001766","1"
KB0,"2000001767","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001767","1"
KB0,"2000001768","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001768","1"
KB0,"2000001769","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001769","1"
KB0,"2000001770","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001770","1"
KB0,"2000001771","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001771","1"
KB0,"2000001772","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001772","1"
KB0,"2000001773","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001773","1"
KB0,"2000001774","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001774","1"
KB0,"2000001775","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001775","1"
KB0,"2000001776","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001776","1"
KB0,"2000001777","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001777","1"
KB0,"2000001778","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001778","1"
KB0,"2000001779","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001779","1"
KB0,"2000001780","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001780","1"
KB0,"2000001781","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001781","1"
KB0,"2000001782","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001782","1"
KB0,"2000001783","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001783","1"
KB0,"2000001784","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001784","1"
KB0,"2000001785","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001785","1"
KB0,"2000001786","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001786","1"
KB0,"2000001787","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001787","1"
KB0,"2000001788","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001788","1"
KB0,"2000001789","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001789","1"
KB0,"2000001790","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001790","1"
KB0,"2000001791","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001791","1"
KB0,"2000001792","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001792","1"
KB0,"2000001793","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001793","1"
KB0,"2000001794","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001794","1"
KB0,"2000001795","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001795","1"
KB0,"2000001796","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001796","1"
KB0,"2000001797","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001797","1"
KB0,"2000001798","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001798","1"
KB0,"2000001799","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001799","1"
KB0,"2000001800","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001800","1"
KB0,"2000001801","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001801","1"
KB0,"2000001802","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001802","1"
KB0,"2000001803","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001803","1"
KB0,"2000001804","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001804","1"
KB0,"2000001805","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001805","1"
KB0,"2000001806","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001806","1"
KB0,"2000001807","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001807","1"
KB0,"2000001808","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001808","1"
KB0,"2000001809","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001809","1"
KB0,"2000001810","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001810","1"
KB0,"2000001811","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001811","1"
KB0,"2000001812","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001812","1"
KB0,"2000001813","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001813","1"
KB0,"2000001814","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001814","1"
KB0,"2000001815","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001815","1"
KB0,"2000001816","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001816","1"
KB0,"2000001817","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001817","1"
KB0,"2000001818","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001818","1"
KB0,"2000001819","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000001819","1"
