"그룹회사코드","마이데이터고객식별자","기준년월","포트폴리오자산부채대분류구분","포트폴리오자산부채중분류구분","포트폴리오자산부채소분류구분","기관코드","집계금액","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001390","202107","10","1050","105020","999999",9050513.466,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1010","101010","999999",2790500.000,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1020","102010","999999",3348600.000,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1020","102020","999999",7813400.000,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1030","103010","999999",2856383.824,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1030","103040","999999",14031864.887,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1030","103050","999999",4851191.319,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1040","104010","999999",1227820.000,"2021-08-01 10:00",S016217
KB0,"2000001391","202107","10","1040","104020","999999",3125360.000,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1010","101010","999999",24233000.000,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1020","102010","999999",48466000.000,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1020","102020","999999",48466000.000,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1030","103010","999999",39375021.894,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1030","103030","999999",43703233.430,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1030","103040","999999",97153399.977,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1030","103050","999999",23393479.276,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1040","104020","999999",27140960.000,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1050","105010","999999",54333624.289,"2021-08-01 10:00",S016217
KB0,"2000001392","202107","10","1050","105020","999999",19777380.146,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1010","101010","999999",1769500.000,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1020","102010","999999",3539000.000,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1020","102020","999999",3539000.000,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1030","103010","999999",3022517.787,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1030","103030","999999",3029872.934,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1030","103040","999999",6880712.099,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1030","103050","999999",1876688.273,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1040","104020","999999",1981840.000,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1050","105010","999999",3955592.658,"2021-08-01 10:00",S016217
KB0,"2000001393","202107","10","1050","105020","999999",1447030.571,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1010","101010","999999",8880000.000,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1020","102010","999999",35520000.000,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1020","102020","999999",23680000.000,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1030","103010","999999",9885956.263,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1030","103030","999999",20145217.461,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1030","103040","999999",72163927.093,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1030","103050","999999",25933329.519,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1040","104020","999999",20720000.000,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1040","104030","999999",8880000.000,"2021-08-01 10:00",S016217
KB0,"2000001394","202107","10","1050","105020","999999",21158866.426,"2021-08-01 10:00",S016217
KB0,"2000001395","202107","10","1010","101010","999999",2054100.000,"2021-08-01 10:00",S016217
KB0,"2000001395","202107","10","1020","102010","999999",10955200.000,"2021-08-01 10:00",S016217
KB0,"2000001395","202107","10","1020","102020","999999",2738800.000,"2021-08-01 10:00",S016217
KB0,"2000001395","202107","10","1030","103010","999999",3380599.225,"2021-08-01 10:00",S016217
KB0,"2000001395","202107","10","1030","103040","999999",16212739.509,"2021-08-01 10:00",S016217
KB0,"2000001395","202107","10","1030","103050","999999",8627121.690,"2021-08-01 10:00",S016217
KB0,"2000001395","202107","10","1040","104020","999999",3355030.000,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1010","101010","999999",515400.000,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1020","102010","999999",2061600.000,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1020","102020","999999",1374400.000,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1030","103010","999999",566722.967,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1030","103030","999999",1185870.365,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1030","103040","999999",4269660.389,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1030","103050","999999",1465087.674,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1040","104020","999999",1202600.000,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1040","104030","999999",515400.000,"2021-08-01 10:00",S016217
KB0,"2000001396","202107","10","1050","105020","999999",1231755.032,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1010","101010","999999",477300.000,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1020","102010","999999",8591400.000,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1020","102020","999999",954600.000,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1030","103010","999999",3185801.556,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1030","103040","999999",9607160.685,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1030","103050","999999",8189757.235,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1040","104020","999999",2338770.000,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1050","105010","999999",1456410.437,"2021-08-01 10:00",S016217
KB0,"2000001397","202107","10","1050","105020","999999",5831467.352,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1010","101010","999999",3334500.000,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1020","102010","999999",5335200.000,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1020","102020","999999",8002800.000,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1030","103010","999999",4398259.273,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1030","103040","999999",14082740.935,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1030","103050","999999",6972612.518,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1040","104020","999999",3734640.000,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1050","105010","999999",8853304.886,"2021-08-01 10:00",S016217
KB0,"2000001398","202107","10","1050","105020","999999",1359336.364,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1010","101010","999999",2538300.000,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1020","102010","999999",40612800.000,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1020","102020","999999",10153200.000,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1030","103010","999999",17496374.708,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1030","103040","999999",63301361.382,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1030","103050","999999",25486726.960,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1040","104020","999999",17768100.000,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1040","104030","999999",7614900.000,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1050","105010","999999",10378610.914,"2021-08-01 10:00",S016217
KB0,"2000001399","202107","10","1050","105020","999999",28512724.207,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1010","101010","999999",327099.999,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1020","102010","999999",6542000.000,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1030","103010","999999",2659596.148,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1030","103030","999999",1091972.084,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1030","103040","999999",7490856.769,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1030","103050","999999",2914081.173,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1040","104020","999999",1602790.000,"2021-08-01 10:00",S016217
KB0,"2000001400","202107","10","1050","105020","999999",4681053.175,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1010","101010","999999",2488500.000,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1020","102010","999999",8295000.000,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1020","102020","999999",8295000.000,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1030","103040","999999",17491291.065,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1030","103050","999999",13875717.383,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1040","104010","999999",1327200.000,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1040","104020","999999",6636000.000,"2021-08-01 10:00",S016217
KB0,"2000001401","202107","10","1050","105020","999999",4239582.739,"2021-08-01 10:00",S016217
KB0,"2000001402","202107","10","1010","101010","999999",2619900.000,"2021-08-01 10:00",S016217
KB0,"2000001402","202107","10","1020","102010","999999",13972800.000,"2021-08-01 10:00",S016217
KB0,"2000001402","202107","10","1020","102020","999999",3493200.000,"2021-08-01 10:00",S016217
KB0,"2000001402","202107","10","1030","103010","999999",4325735.358,"2021-08-01 10:00",S016217
KB0,"2000001402","202107","10","1030","103040","999999",21123962.611,"2021-08-01 10:00",S016217
KB0,"2000001402","202107","10","1030","103050","999999",8658022.197,"2021-08-01 10:00",S016217
KB0,"2000001402","202107","10","1040","104020","999999",4279170.000,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1010","101010","999999",5995000.000,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1020","102010","999999",119900000.000,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1030","103010","999999",50423434.659,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1030","103030","999999",19127027.200,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1030","103040","999999",149991618.349,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1030","103050","999999",72843479.939,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1040","104020","999999",41965000.000,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1040","104030","999999",17985000.000,"2021-08-01 10:00",S016217
KB0,"2000001403","202107","10","1050","105020","999999",92013160.416,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1010","101010","999999",21483000.000,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1020","102010","999999",128898000.000,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1020","102020","999999",42966000.000,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1030","103030","999999",36357486.902,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1030","103040","999999",54863494.018,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1030","103050","999999",19264942.076,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1040","104010","999999",51559200.000,"2021-08-01 10:00",S016217
KB0,"2000001404","202107","10","1050","105010","999999",44007595.095,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1010","101010","999999",13990500.000,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1020","102010","999999",46635000.000,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1020","102020","999999",46635000.000,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1030","103040","999999",99201490.759,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1030","103050","999999",63619317.093,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1040","104010","999999",7461600.000,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1040","104020","999999",37308000.000,"2021-08-01 10:00",S016217
KB0,"2000001405","202107","10","1050","105020","999999",23692989.786,"2021-08-01 10:00",S016217
KB0,"2000001406","202107","10","1010","101010","999999",3073000.000,"2021-08-01 10:00",S016217
KB0,"2000001406","202107","10","1020","102010","999999",6146000.000,"2021-08-01 10:00",S016217
KB0,"2000001406","202107","10","1020","102020","999999",6146000.000,"2021-08-01 10:00",S016217
KB0,"2000001406","202107","10","1030","103030","999999",2674474.908,"2021-08-01 10:00",S016217
KB0,"2000001406","202107","10","1030","103040","999999",2548549.109,"2021-08-01 10:00",S016217
KB0,"2000001406","202107","10","1050","105010","999999",3138104.225,"2021-08-01 10:00",S016217
KB0,"2000001406","202107","10","1050","105020","999999",1562800.916,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1010","101010","999999",1990800.000,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1020","102010","999999",7963200.000,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1020","102020","999999",5308800.000,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1030","103040","999999",15605548.755,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1030","103050","999999",8071660.279,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1040","104010","999999",1459920.000,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1040","104020","999999",3716160.000,"2021-08-01 10:00",S016217
KB0,"2000001407","202107","10","1050","105020","999999",4053792.369,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1010","101010","999999",360800.001,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1020","102010","999999",7216000.000,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1030","103010","999999",3053442.127,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1030","103030","999999",1212902.130,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1030","103040","999999",8561247.425,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1030","103050","999999",3500631.420,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1040","104020","999999",1767920.000,"2021-08-01 10:00",S016217
KB0,"2000001408","202107","10","1050","105020","999999",5127429.121,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1010","101010","999999",7950700.000,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1020","102010","999999",143112600.000,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1020","102020","999999",15901400.000,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1030","103010","999999",54123234.975,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1030","103040","999999",160249661.021,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1030","103050","999999",103288082.491,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1040","104020","999999",38958430.000,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1050","105010","999999",24454711.572,"2021-08-01 10:00",S016217
KB0,"2000001409","202107","10","1050","105020","999999",97721514.490,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1010","101010","999999",2740899.999,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1020","102010","999999",43854400.000,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1020","102020","999999",10963600.000,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1030","103010","999999",18517250.343,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1030","103040","999999",67858185.765,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1030","103050","999999",21851616.957,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1040","104020","999999",19186300.000,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1040","104030","999999",8222700.000,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1050","105010","999999",11195851.338,"2021-08-01 10:00",S016217
KB0,"2000001410","202107","10","1050","105020","999999",30696684.937,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1010","101010","999999",736100.001,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1020","102010","999999",11777600.000,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1020","102020","999999",2944400.000,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1030","103010","999999",4795718.519,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1030","103040","999999",18862084.741,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1030","103050","999999",6314464.222,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1040","104020","999999",5152700.000,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1040","104030","999999",2208300.000,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1050","105010","999999",3000781.171,"2021-08-01 10:00",S016217
KB0,"2000001411","202107","10","1050","105020","999999",8260383.915,"2021-08-01 10:00",S016217
KB0,"2000001412","202107","10","1010","101010","999999",5256000.000,"2021-08-01 10:00",S016217
KB0,"2000001412","202107","10","1020","102010","999999",15768000.000,"2021-08-01 10:00",S016217
KB0,"2000001412","202107","10","1020","102020","999999",10512000.000,"2021-08-01 10:00",S016217
KB0,"2000001412","202107","10","1030","103030","999999",2125978.271,"2021-08-01 10:00",S016217
KB0,"2000001412","202107","10","1030","103040","999999",6723837.472,"2021-08-01 10:00",S016217
KB0,"2000001412","202107","10","1040","104020","999999",2628000.000,"2021-08-01 10:00",S016217
KB0,"2000001412","202107","10","1050","105010","999999",2686352.167,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1010","101010","999999",15888999.999,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1020","102010","999999",25422400.000,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1020","102020","999999",38133600.000,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1030","103010","999999",20346039.648,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1030","103040","999999",67964136.811,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1030","103050","999999",31282041.677,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1040","104020","999999",17795680.000,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1050","105010","999999",42228553.264,"2021-08-01 10:00",S016217
KB0,"2000001413","202107","10","1050","105020","999999",6457946.431,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1010","101010","999999",1515600.000,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1020","102010","999999",7072800.000,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1020","102020","999999",3031200.000,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1030","103010","999999",1694717.620,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1030","103040","999999",10135716.226,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1030","103050","999999",6763933.477,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1040","104020","999999",2475480.000,"2021-08-01 10:00",S016217
KB0,"2000001414","202107","10","1050","105020","999999",4102597.034,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1010","101010","999999",18060000.000,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1020","102010","999999",72240000.000,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1020","102020","999999",108360000.000,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1030","103030","999999",15778744.805,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1030","103040","999999",31341694.644,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1030","103050","999999",14942437.472,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1040","104020","999999",12642000.000,"2021-08-01 10:00",S016217
KB0,"2000001415","202107","10","1050","105010","999999",18424211.359,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1010","101010","999999",1432500.000,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1020","102010","999999",2292000.000,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1020","102020","999999",3438000.000,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1030","103010","999999",2416900.994,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1030","103030","999999",1982480.990,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1030","103040","999999",7174935.180,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1030","103050","999999",469838.179,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1040","104020","999999",2292000.000,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1050","105010","999999",3517834.257,"2021-08-01 10:00",S016217
KB0,"2000001416","202107","10","1050","105020","999999",882092.553,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1010","101010","999999",197600.001,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1020","102010","999999",3952000.000,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1030","103010","999999",1587964.134,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1030","103030","999999",684388.900,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1030","103040","999999",4433625.394,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1030","103050","999999",1782343.756,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1040","104020","999999",968240.000,"2021-08-01 10:00",S016217
KB0,"2000001417","202107","10","1050","105020","999999",2813750.840,"2021-08-01 10:00",S016217
KB0,"2000001418","202107","10","1010","101010","999999",2060700.000,"2021-08-01 10:00",S016217
KB0,"2000001418","202107","10","1020","102010","999999",10990400.000,"2021-08-01 10:00",S016217
KB0,"2000001418","202107","10","1020","102020","999999",2747600.000,"2021-08-01 10:00",S016217
KB0,"2000001418","202107","10","1030","103010","999999",3451846.782,"2021-08-01 10:00",S016217
KB0,"2000001418","202107","10","1030","103040","999999",16200091.408,"2021-08-01 10:00",S016217
KB0,"2000001418","202107","10","1030","103050","999999",6783443.031,"2021-08-01 10:00",S016217
KB0,"2000001418","202107","10","1040","104020","999999",3365810.000,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1010","101010","999999",3795900.000,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1020","102010","999999",17714200.000,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1020","102020","999999",7591800.000,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1030","103010","999999",6338308.424,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1030","103030","999999",9011505.640,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1030","103040","999999",27534687.820,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1030","103050","999999",12707566.006,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1040","104020","999999",8857100.000,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1040","104030","999999",3795900.000,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1050","105010","999999",7752608.179,"2021-08-01 10:00",S016217
KB0,"2000001419","202107","10","1050","105020","999999",11594210.623,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1010","101010","999999",1052700.000,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1020","102010","999999",4210800.000,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1020","102020","999999",2807200.000,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1030","103010","999999",1183640.371,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1030","103030","999999",2275981.623,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1030","103040","999999",8970030.437,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1030","103050","999999",2992483.076,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1040","104020","999999",2456300.000,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1040","104030","999999",1052700.000,"2021-08-01 10:00",S016217
KB0,"2000001420","202107","10","1050","105020","999999",2508331.410,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1010","101010","999999",2735400.000,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1020","102010","999999",12765200.000,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1020","102020","999999",5470800.000,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1030","103010","999999",4498718.045,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1030","103030","999999",6249247.806,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1030","103040","999999",20283551.438,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1030","103050","999999",9513962.961,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1040","104020","999999",6382600.000,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1040","104030","999999",2735400.000,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1050","105010","999999",5603419.272,"2021-08-01 10:00",S016217
KB0,"2000001421","202107","10","1050","105020","999999",8346660.689,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1010","101010","999999",5027100.000,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1020","102010","999999",100542000.000,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1030","103010","999999",43494187.945,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1030","103030","999999",16845781.558,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1030","103040","999999",120372461.888,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1030","103050","999999",74727563.294,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1040","104020","999999",24632790.000,"2021-08-01 10:00",S016217
KB0,"2000001422","202107","10","1050","105020","999999",71655483.883,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1010","101010","999999",4099500.000,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1020","102010","999999",4919400.000,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1020","102020","999999",11478600.000,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1030","103010","999999",4206666.157,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1030","103040","999999",20318712.888,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1030","103050","999999",10857458.192,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1040","104010","999999",1803780.000,"2021-08-01 10:00",S016217
KB0,"2000001423","202107","10","1040","104020","999999",4591440.000,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1010","101010","999999",990900.000,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1020","102010","999999",17836200.000,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1020","102020","999999",1981800.000,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1030","103010","999999",6770426.371,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1030","103040","999999",20823731.223,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1030","103050","999999",16323822.156,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1040","104020","999999",4855410.000,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1050","105010","999999",3053890.291,"2021-08-01 10:00",S016217
KB0,"2000001424","202107","10","1050","105020","999999",12082329.715,"2021-08-01 10:00",S016217
KB0,"2000001425","202107","10","1010","101010","999999",1644500.001,"2021-08-01 10:00",S016217
KB0,"2000001425","202107","10","1020","102010","999999",9867000.000,"2021-08-01 10:00",S016217
KB0,"2000001425","202107","10","1020","102020","999999",3289000.000,"2021-08-01 10:00",S016217
KB0,"2000001425","202107","10","1030","103030","999999",2507581.601,"2021-08-01 10:00",S016217
