"USER_ID","FIN_ASSET_SECTION_DIV","NONFIN_ASSET_SECTION_DIV","CRM_AGE_DIV","JOB_SECTION_DIV","SIDO_DIV","FINANCE_AMOUNT","CASH_AMOUNT","ACCOUNT_AMOUNT","INVEST_AMOUNT","INSURANCE_AMOUNT","ANNUITY_AMOUNT"
"2000001499","01","01","00055","09","10","19578247.372","1352499.999","13524999.999","2266957.218","946750.000","1487040.156"
"2000001500","02","03","00029","07","46","47198122.232","2521800.000","16812000.000","15723501.160","6556680.000","5584141.072"
"2000001501","05","03","00029","02","01","165124858.496","8847000.000","58980000.000","52596898.127","28310400.000","16390560.369"
"2000001502","01","01","00059","01","01","25623305.006","261500.000","5230000.000","13195496.919","2615000.000","4321308.087"
"2000001503","03","02","00030","05","10","52055235.779","6578000.000","32890000.000","5689290.602","3289000.000","3608945.177"
"2000001504","03","02","00050","06","61","59488657.622","908400.000","16351200.000","20174196.721","9084000.000","12970860.901"
"2000001505","05","03","00030","05","36","179702271.878","12417999.999","124179999.990","20717538.436","8692600.000","13694133.453"
"2000001506","02","02","00029","11","21","38319228.282","2788000.000","11152000.000","12013455.230","3122560.000","9243213.052"
"2000001507","01","02","00050","07","01","23774464.886","1646000.001","16460000.001","2710144.594","1152200.000","1806120.290"
"2000001508","00","00","00030","07","01","2329014.654","123300.000","822000.000","817194.928","201390.000","365129.726"
"2000001509","02","02","00040","11","01","41312549.930","3137000.001","12548000.000","11696524.562","3513440.000","10417585.367"
"2000001510","02","02","00050","03","10","45659187.940","2489100.000","16594000.000","13985701.723","7965120.000","4625266.217"
"2000001511","02","02","00055","07","01","47070640.430","2918000.001","23344000.000","7369634.581","7003200.000","6435805.848"
"2000001512","04","03","00050","08","36","82133114.264","2300100.000","15334000.000","44184548.705","7667000.000","12647465.559"
"2000001513","02","02","00030","08","01","36860116.679","1200300.000","8002000.000","22153464.075","1960490.000","3543862.604"
"2000001514","03","02","00059","06","31","68437292.198","8718000.000","43590000.000","6876309.813","4359000.000","4893982.385"
"2000001515","05","03","00040","07","46","191989125.802","13080000.000","130800000.000","24398827.380","9156000.000","14554298.422"
"2000001516","00","00","00025","02","34","9359012.431","1256000.000","5024000.000","984754.362","","2094258.069"
"2000001517","01","01","00035","01","31","11210562.857","161100.000","3222000.000","3572791.533","1611000.000","2643671.324"
"2000001518","05","03","00049","06","01","198702654.539","13800500.001","138005000.010","21987722.122","9660350.000","15249082.406"
"2000001519","02","02","00030","06","31","36837265.635","1961100.000","13074000.000","12751007.789","3203130.000","5848027.846"
"2000001520","01","02","00055","07","34","24194223.464","388500.000","7770000.000","8086104.264","1903650.000","6045969.200"
"2000001521","01","01","00040","06","10","20130605.334","2532000.000","12660000.000","2294482.666","1266000.000","1378122.668"
"2000001522","05","03","00050","06","01","144554874.552","2061600.000","41232000.000","46746698.919","20616000.000","33898575.633"
"2000001523","00","01","00060","05","41","8133092.169","308400.000","2056000.000","4220615.358","986880.000","561196.811"
"2000001524","03","03","00029","13","10","58880078.809","3145500.000","20970000.000","20505080.797","5137650.000","9121848.012"
"2000001525","06","03","00029","05","21","338146666.978","14018400.000","93456000.000","107350167.589","46728000.000","76594099.389"
"2000001526","02","01","00030","09","24","39833503.178","2454500.001","19636000.000","6362633.450","5890800.000","5489569.727"
"2000001527","02","02","00029","02","61","46327725.361","2899800.000","19332000.000","19359585.361","4736340.000",""
"2000001528","01","01","00030","03","10","29795373.483","2046000.000","20460000.000","3603154.989","1432200.000","2254018.494"
"2000001529","04","02","00055","08","01","90702762.720","2686500.000","17910000.000","46355528.990","8955000.000","14795733.730"
"2000001530","02","02","00035","07","50","44337212.550","5910000.000","23640000.000","4994922.129","","9792290.421"
"2000001531","05","03","00065","10","21","133797583.815","2007700.000","36138600.000","47190827.002","20077000.000","28383456.813"
"2000001532","03","02","00020","07","10","65821718.576","4516500.000","45165000.000","7963151.997","3161550.000","5015516.579"
"2000001533","06","03","00025","02","46","346543077.489","14478000.000","96520000.000","107407686.864","48260000.000","79877390.625"
"2000001534","05","03","00030","11","01","159510400.337","8586000.000","57240000.000","50428541.770","27475200.000","15780658.567"
"2000001535","02","01","00049","11","10","33328546.014","414000.000","8280000.000","13601459.406","4140000.000","6893086.608"
"2000001536","02","02","00049","07","27","34829997.289","3309000.000","13236000.000","13122957.289","5162040.000",""
"2000001537","01","02","00059","07","24","27185714.559","2589000.000","10356000.000","10201874.559","4038840.000",""
"2000001538","06","04","00029","07","01","371996578.410","5255900.000","105118000.000","122123441.437","52559000.000","86940236.973"
"2000001539","04","03","00030","08","46","89675152.409","1268800.000","25376000.000","29375332.432","12688000.000","20967019.977"
"2000001540","04","02","00035","07","10","81910473.075","2981400.000","19876000.000","44065603.937","9540480.000","5446989.138"
"2000001541","02","02","00065","07","01","41350887.589","2007300.000","13382000.000","14048613.543","6691000.000","5221974.046"
"2000001542","08","06","00029","03","31","829752053.022","34808400.000","232056000.000","253896083.062","116028000.000","192963569.960"
"2000001543","00","00","00060","01","46","1285781.464","122500.000","490000.000","482181.464","191100.000",""
"2000001544","02","02","00035","09","10","41353713.083","588100.000","11762000.000","13491004.315","5881000.000","9631608.768"
"2000001545","01","01","00045","07","57","26187515.928","851100.000","5674000.000","15561159.415","2212860.000","1888396.513"
"2000001546","01","01","00039","07","41","29699335.648","2201500.000","8806000.000","8983065.467","2465680.000","7243090.181"
"2000001547","03","02","00020","04","57","61754887.114","8114000.000","32456000.000","7740490.680","","13444396.434"
"2000001548","04","03","00049","01","10","70198701.062","2907300.000","19382000.000","22200218.805","9691000.000","16018182.257"
"2000001549","03","02","00030","09","10","64932378.078","4791500.000","19166000.000","19673183.936","5366480.000","15935214.142"
"2000001550","02","02","00060","01","01","31185946.361","1659900.000","11066000.000","10103665.980","5311680.000","3044700.381"
"2000001551","05","03","00020","05","57","141812136.812","17904000.000","89520000.000","15710642.045","8952000.000","9725494.767"
"2000001552","02","02","00030","11","34","44258669.171","626800.000","12536000.000","14376666.899","6268000.000","10451202.272"
"2000001553","03","02","00029","01","10","50412521.907","2713200.000","18088000.000","16590851.390","7054320.000","5966150.517"
"2000001554","02","02","00039","02","36","42351126.004","2343000.000","15620000.000","13588208.829","3826900.000","6973017.175"
"2000001555","00","00","00049","07","21","3758987.969","207900.000","1386000.000","1215366.068","339570.000","610151.901"
"2000001556","02","02","00049","07","41","31864068.229","3063000.000","12252000.000","11770788.229","4778280.000",""
"2000001557","02","02","00040","07","41","41631234.843","5611000.000","22444000.000","4362313.637","","9213921.206"
"2000001558","05","03","00045","08","46","118837712.787","5628000.000","37520000.000","42505885.996","18760000.000","14423826.791"
"2000001559","05","03","00029","07","10","117970528.896","4562400.000","30416000.000","59990338.009","14599680.000","8402110.887"
"2000001560","03","02","00040","08","10","51239496.537","6467000.000","32335000.000","5616783.286","3233500.000","3587213.251"
"2000001561","01","01","00060","07","01","24180738.398","370400.000","6667200.000","8181741.986","3704000.000","5257396.412"
"2000001562","05","03","00045","08","36","124831060.012","5799300.000","38662000.000","70897570.012","9472190.000",""
"2000001563","01","02","00039","06","63","26748149.758","2560000.000","10240000.000","9954549.758","3993600.000",""
"2000001564","01","01","00029","04","46","22724691.725","1098900.000","7326000.000","7786554.777","3663000.000","2850236.948"
"2000001565","02","02","00025","03","01","47717784.580","1892100.000","12614000.000","23720770.975","6054720.000","3436193.605"
"2000001566","06","04","00025","07","41","345619361.383","45917000.000","183668000.000","40382783.511","","75651577.872"
"2000001567","01","01","00025","01","50","19943079.215","923500.000","3694000.000","10497025.466","1773120.000","3055433.749"
"2000001568","02","02","00030","08","10","42792338.683","3028500.000","12114000.000","12788698.193","4845600.000","10015540.490"
"2000001569","02","02","00039","13","31","47626403.322","3339500.000","13358000.000","14390910.233","5343200.000","11194793.089"
"2000001570","03","02","00045","02","57","56848911.148","2002800.000","13352000.000","29669798.424","6676000.000","5148312.724"
"2000001571","06","03","00029","04","44","309587213.111","3637800.000","72756000.000","154880261.447","17825220.000","60487931.664"
"2000001572","05","03","00040","09","21","145939941.058","2280500.001","45610000.000","50742739.577","11174450.000","36132251.480"
"2000001573","01","00","00045","07","10","10340587.249","551100.000","3674000.000","3469581.124","1432860.000","1213046.125"
"2000001574","02","02","00055","09","10","43040203.599","2265300.000","15102000.000","14736920.853","5889780.000","5046202.746"
"2000001575","07","06","00035","02","10","619079189.300","40609000.000","162436000.000","216283753.882","64974400.000","134776035.418"
"2000001576","05","03","00035","10","34","133729062.863","12789000.000","51156000.000","49833222.863","19950840.000",""
"2000001577","05","03","00040","07","44","110142683.245","10656500.000","42626000.000","40236043.245","16624140.000",""
"2000001578","03","02","00035","02","50","63103681.907","2023500.000","13490000.000","38251014.397","3305050.000","6034117.510"
"2000001579","00","00","00065","01","10","37475.462","1800.000","12000.000","13108.053","6000.000","4567.409"
"2000001580","03","02","00029","04","31","55034525.962","1942500.000","12950000.000","28658752.880","6475000.000","5008273.082"
"2000001581","02","02","00025","04","36","42242857.402","2611500.000","10446000.000","25111417.402","4073940.000",""
"2000001582","01","01","00039","07","50","28979836.146","284200.000","5115600.000","16700130.484","2842000.000","4037905.662"
"2000001583","02","02","00069","13","10","43989490.494","3122000.000","12488000.000","12058165.914","5994240.000","10327084.580"
"2000001584","05","03","00049","07","50","189653716.247","2381799.999","47636000.000","76279169.504","23818000.000","39538746.744"
"2000001585","01","01","00049","09","01","16162407.339","1061400.000","7076000.000","6291387.339","1733620.000",""
"2000001586","07","05","00060","01","50","693744127.099","7652799.999","153056000.000","376440182.572","37498720.000","119096424.528"
"2000001587","02","02","00049","07","46","35175910.615","2540500.000","10162000.000","11250083.833","2845360.000","8377966.782"
"2000001588","05","04","00055","06","10","151881321.090","9607800.000","64052000.000","62528781.090","15692740.000",""
"2000001589","05","03","00055","04","41","155237367.154","12001500.000","48006000.000","41581598.414","13441680.000","40206588.740"
"2000001590","05","03","00030","07","57","201044151.574","13917999.999","139179999.990","22670539.313","9742600.000","15533012.272"
"2000001591","02","02","00039","02","27","42450623.541","2715300.000","18102000.000","17198333.541","4434990.000",""
"2000001592","03","02","00039","09","27","66943722.383","2908500.000","11634000.000","37170376.179","5584320.000","9646526.204"
"2000001593","01","01","00020","09","01","12883347.199","157300.000","3146000.000","6197442.082","770770.000","2611835.117"
"2000001594","03","02","00040","06","01","51529129.166","3693000.000","14772000.000","14773388.397","5908800.000","12381940.769"
"2000001595","07","04","00045","09","10","503938461.225","32101500.000","128406000.000","200288240.774","35953680.000","107189040.451"
"2000001596","00","01","00045","07","01","6842963.673","367500.000","2450000.000","2173340.747","1176000.000","676122.926"
"2000001597","05","03","00029","07","46","130178420.776","5369400.000","35796000.000","41301156.714","17898000.000","29813864.062"
"2000001598","01","01","00030","07","10","28887222.343","2088000.000","8352000.000","9249847.106","2338560.000","6858815.237"
"2000001599","00","01","00035","07","01","9322130.919","643500.000","6435000.000","1072135.860","450450.000","721045.059"
"2000001600","03","02","00059","10","10","61543509.473","4229499.999","42294999.999","7333339.126","2960650.000","4725020.349"
"2000001601","02","01","00020","07","01","31807853.550","4012000.000","20060000.000","3504425.641","2006000.000","2225427.909"
"2000001602","02","02","00025","11","41","44273552.071","2865500.000","11462000.000","15894532.711","4584800.000","9466719.360"
"2000001603","05","04","00059","01","10","263821991.139","17375000.000","69500000.000","99974306.808","19460000.000","57512684.331"
"2000001604","02","02","00049","11","01","38976634.661","2418999.999","19352000.000","6059518.066","5805600.000","5340516.596"
"2000001605","04","02","00055","12","46","74396277.096","4957000.000","19828000.000","27818579.089","5551840.000","16240858.007"
"2000001606","02","02","00035","07","10","37955891.875","2773000.000","11092000.000","11851303.713","3105760.000","9133828.162"
"2000001607","02","02","00050","05","01","43825495.829","2884000.000","11536000.000","16529380.707","3230080.000","9646035.122"
"2000001608","05","02","00025","05","54","100508519.301","4749500.000","18998000.000","51765438.296","9119040.000","15876541.005"
"2000001609","02","02","00030","07","57","47758687.888","3345500.000","13382000.000","14588267.114","5352800.000","11090120.774"
"2000001610","02","02","00039","03","34","36206610.250","2809500.000","11238000.000","9676937.340","3146640.000","9335532.910"
"2000001611","05","03","00049","07","01","161274180.846","8884200.000","59228000.000","52758564.184","14510860.000","25892556.662"
"2000001612","01","01","00025","08","54","20676547.559","2628000.000","13140000.000","2151283.319","1314000.000","1443264.240"
"2000001613","02","02","00059","05","54","36339504.322","2291400.000","15276000.000","15029484.322","3742620.000",""
"2000001614","06","04","00045","09","10","330426380.577","23386000.000","93544000.000","90466711.358","44901120.000","78128549.219"
"2000001615","01","02","00030","07","10","22531686.501","344800.000","6206400.000","7574658.926","3448000.000","4957827.575"
"2000001616","04","02","00035","07","10","74802700.861","9440000.000","47200000.000","8180296.887","4720000.000","5262403.974"
"2000001617","03","02","00039","03","57","53762215.251","541300.000","10826000.000","28010117.520","5413000.000","8971797.731"
"2000001618","06","04","00035","05","50","368349222.812","11530800.000","76872000.000","227339350.246","18833640.000","33773432.566"
"2000001619","01","01","00025","11","10","13118124.131","1253000.000","5012000.000","4898444.131","1954680.000",""
"2000001620","02","02","00050","03","54","45092632.765","689700.000","12414600.000","15233406.889","6897000.000","9857925.876"
"2000001621","03","03","00035","11","10","67764886.913","3263700.000","21758000.000","23623907.944","10879000.000","8240278.969"
"2000001622","03","02","00049","04","10","58827729.777","2762400.000","18416000.000","21190177.375","9208000.000","7251152.402"
"2000001623","05","03","00035","07","61","291195753.150","20575500.000","82302000.000","80625402.793","39504960.000","68187890.357"
"2000001624","06","06","00040","13","50","442191891.217","7107000.000","142140000.000","139877014.356","34824300.000","118243576.861"
"2000001625","02","02","00035","11","21","34562799.253","1454100.000","9694000.000","10591425.672","4847000.000","7976273.581"
"2000001626","01","01","00069","02","01","27347591.780","2061000.000","8244000.000","7873999.139","2308320.000","6860272.641"
"2000001627","01","02","00025","07","10","25531234.792","381700.000","6870600.000","9044201.891","3817000.000","5417732.901"
"2000001628","02","01","00029","08","46","37970051.400","2333000.001","18664000.000","6269269.059","5599200.000","5104582.340"
"2000001629","04","03","00059","07","10","82801760.590","4452600.000","29684000.000","26192288.484","14248320.000","8224552.106"
"2000001630","01","02","00039","05","50","27217277.511","1274700.000","8498000.000","9941668.323","4249000.000","3253909.188"
"2000001631","05","03","00059","03","10","167136150.395","11798000.000","47192000.000","50244884.897","18876800.000","39024465.498"
"2000001632","02","02","00040","13","10","47632077.078","2780000.001","27800000.001","12025065.547","1946000.000","3081011.529"
"2000001633","02","01","00029","05","10","31743738.748","2259500.000","9038000.000","8650247.690","4338240.000","7457751.058"
"2000001634","08","05","00030","03","46","990672857.179","9785300.000","176135400.000","566056673.432","97853000.000","140842483.747"
"2000001635","02","02","00040","09","10","45287490.541","3027000.000","12108000.000","16795727.285","3390240.000","9966523.256"
"2000001636","05","03","00039","09","46","198588981.896","24811000.000","124055000.000","23389406.761","12405500.000","13928075.135"
"2000001637","05","04","00055","11","10","257722207.272","13902900.000","92686000.000","87703374.358","22708070.000","40721862.914"
"2000001638","06","04","00029","07","27","320884647.943","13390200.000","89268000.000","99136926.462","44634000.000","74455521.481"
"2000001639","02","02","00045","03","01","49320727.036","2067300.000","13782000.000","15133451.599","6891000.000","11446975.437"
"2000001640","06","05","00059","09","10","310759951.119","29762000.000","119048000.000","115521231.119","46428720.000",""
"2000001641","01","02","00030","04","54","25622622.479","384500.000","6921000.000","8981869.683","3845000.000","5490252.796"
"2000001642","06","04","00029","12","46","369390693.481","15530100.000","103534000.000","112928843.656","51767000.000","85630749.825"
"2000001643","02","01","00045","07","63","30074979.596","475500.000","9510000.000","9912838.274","2329950.000","7846691.322"
"2000001644","05","03","00050","04","10","103936503.767","1487600.000","29752000.000","33189007.040","14876000.000","24631896.727"
"2000001645","03","02","00040","09","50","60006560.841","948300.000","18966000.000","20643624.083","4646670.000","14801966.758"
"2000001646","06","05","00060","07","34","416172542.125","6325200.000","113853600.000","140972552.272","63252000.000","91769189.853"
"2000001647","02","02","00029","08","30","44667218.874","2447700.000","16318000.000","14101240.205","6364020.000","5436258.669"
"2000001648","00","00","00029","07","10","8370588.497","130200.000","2604000.000","2990292.915","637980.000","2008115.582"
"2000001649","03","02","00040","11","10","63865815.702","938900.001","18778000.000","19192933.267","9389000.000","15566982.434"
"2000001650","02","02","00040","01","36","38749336.092","1512900.000","10086000.000","19520201.082","4841280.000","2788955.010"
"2000001651","03","02","00025","07","01","50974629.546","3333000.000","13332000.000","19495673.046","3732960.000","11080996.500"
"2000001652","06","05","00035","03","34","458234575.368","6988200.000","139764000.000","168703873.267","34242180.000","108536322.101"
"2000001653","04","03","00049","07","57","76551681.885","3195300.000","21302000.000","23735197.744","10651000.000","17668184.141"
"2000001654","03","02","00055","06","10","52267880.240","6889000.000","27556000.000","6397011.682","","11425868.558"
"2000001655","02","02","00049","07","21","34458927.012","2678000.001","10712000.000","9265067.385","2999360.000","8804499.626"
"2000001656","03","02","00039","05","61","50536218.340","3163500.000","25308000.000","7557483.225","7592400.000","6914835.115"
"2000001657","01","02","00025","03","01","27250380.653","409300.000","7367400.000","9436417.544","4093000.000","5944263.109"
"2000001658","03","02","00030","03","10","54150099.315","6840000.000","34200000.000","5877033.204","3420000.000","3813066.111"
"2000001659","05","03","00025","07","01","156683145.136","10856499.999","108564999.990","17606088.120","7599550.000","12056007.027"
"2000001660","04","02","00030","06","10","77542594.567","957500.001","19150000.000","31970875.073","9575000.000","15889219.493"
"2000001661","05","03","00025","11","01","229263641.906","12288600.000","81924000.000","75753614.638","31950360.000","27347067.268"
"2000001662","05","03","00040","03","10","190102286.566","11737500.000","93900000.000","30561729.091","28170000.000","25733057.475"
"2000001663","03","02","00035","11","10","60895458.744","942200.001","18844000.000","21785814.259","4616780.000","14706664.484"
"2000001664","01","02","00065","07","41","29724022.279","1182600.000","7884000.000","14710340.702","3784320.000","2162761.577"
"2000001665","07","06","00035","04","61","563531519.212","8379999.999","167600000.000","164903607.833","83800000.000","138847911.380"
"2000001666","01","02","00049","09","21","16824659.272","1058400.000","7056000.000","6981539.272","1728720.000",""
"2000001667","05","04","00035","05","46","291171270.550","11457600.000","76384000.000","145564774.207","36664320.000","21100576.343"
"2000001668","05","03","00025","07","50","218473874.755","3415200.000","68304000.000","76818701.226","16734480.000","53201493.529"
"2000001669","02","01","00049","08","01","33705295.121","1959999.999","19599999.999","8601071.170","1372000.000","2172223.953"
"2000001670","06","06","00029","06","31","381903611.137","23722800.000","158152000.000","161281571.137","38747240.000",""
"2000001671","06","","","01","61","38382238.448","3542000.000","14168000.000","15146718.448","5525520.000",""
"2000001672","01","01","00030","11","10","18967785.613","288500.000","5193000.000","6490070.432","2885000.000","4111215.181"
"2000001673","06","04","00039","02","01","308196054.048","22178500.000","88714000.000","98335589.848","24839920.000","74128044.200"
"2000001674","03","02","00025","08","34","59359111.383","4206500.000","16826000.000","16281693.914","8076480.000","13968437.469"
"2000001675","01","01","00035","04","36","10121929.686","150000.000","2700000.000","3621521.197","1500000.000","2150408.489"
"2000001676","01","01","00045","06","36","10391948.046","413400.000","2756000.000","5144389.464","1322880.000","755278.582"
"2000001677","03","02","00045","08","46","51329818.157","1455000.000","9700000.000","27303776.714","4850000.000","8021041.443"
"2000001678","03","02","00050","07","46","50241507.196","3488000.000","13952000.000","15653628.997","5580800.000","11567078.199"
"2000001679","00","01","00049","08","27","6249019.289","345000.000","2300000.000","2031026.142","563500.000","1009493.147"
"2000001680","06","03","00040","07","10","309680801.635","12024900.000","80166000.000","156798677.577","38479680.000","22211544.058"
"2000001681","02","02","00025","01","01","43856420.961","5956000.000","23824000.000","4292882.969","","9783537.992"
"2000001682","02","02","00030","03","01","38852208.673","614199.999","12284000.000","13574747.850","3009580.000","9369680.824"
"2000001683","03","02","00060","06","10","65158977.273","4947999.999","19792000.000","18443364.947","5541760.000","16433852.327"
"2000001684","03","02","00025","08","10","67864893.153","9101000.000","36404000.000","7394735.329","","14965157.824"
"2000001685","03","03","00035","07","46","64682651.588","4494999.999","44949999.999","7139136.331","3146500.000","4952015.259"
"2000001686","02","02","00029","09","01","35596410.857","493000.000","9860000.000","12101364.327","4930000.000","8212046.530"
"2000001687","03","02","00035","08","01","54068404.334","3558000.000","14232000.000","20631492.273","3984960.000","11661952.061"
"2000001688","01","02","00035","07","10","27540156.068","1981000.000","7924000.000","7928777.013","3169600.000","6536779.055"
"2000001689","00","00","00029","02","46","2463105.750","129600.000","864000.000","815873.724","414720.000","238912.026"
"2000001690","02","02","00029","07","50","42178711.186","1783200.000","11888000.000","12701814.476","5944000.000","9861696.710"
"2000001691","03","02","00055","08","01","63600261.420","7929000.000","39645000.000","7720245.190","3964500.000","4341516.230"
"2000001692","03","02","00030","07","36","62801487.117","2031900.000","13546000.000","37499270.378","5282940.000","4441376.739"
"2000001693","05","03","00049","05","36","253168086.517","13482600.000","89884000.000","82147135.799","43144320.000","24510030.718"
"2000001694","02","02","00030","07","27","34904010.827","532700.000","9588600.000","11856902.663","5327000.000","7598808.164"
"2000001695","03","02","00059","13","50","57474112.951","3335000.001","33350000.001","14728905.365","2334500.000","3725707.584"
"2000001696","02","02","00039","08","01","37038359.338","558600.000","10054800.000","12750677.447","5586000.000","8088281.891"
"2000001697","07","06","00049","07","01","580529475.812","24373800.000","162492000.000","178203269.059","81246000.000","134214406.753"
"2000001698","01","01","00029","03","10","13805284.293","379200.000","2528000.000","7539478.710","1264000.000","2094605.583"
"2000001699","02","02","00035","05","01","32787486.270","2073000.000","13820000.000","13508586.270","3385900.000",""
"2000001700","06","06","00055","05","01","484242676.036","22973700.000","153158000.000","171944790.623","76579000.000","59587185.413"
"2000001701","05","04","00039","07","10","178229151.973","9928200.000","66188000.000","57047908.498","16216060.000","28848983.475"
"2000001702","05","03","00025","10","10","191848719.784","25581000.000","102324000.000","21430951.421","","42512768.363"
"2000001703","02","02","00035","07","01","48824730.969","3785000.001","15140000.000","13271747.672","4239200.000","12388783.296"
"2000001704","02","02","00045","09","21","33325737.827","2451000.000","9804000.000","10240068.542","2745120.000","8085549.285"
"2000001705","01","01","00025","09","10","27032883.801","1759500.000","7038000.000","10477284.863","1970640.000","5787458.938"
"2000001706","01","01","00025","08","46","26707636.183","1874500.000","7498000.000","7504104.230","3599040.000","6231991.953"
"2000001707","05","03","00045","11","10","235353710.871","18002000.001","72008000.000","65463227.841","20162240.000","59718243.029"
"2000001708","03","03","00029","07","50","68162144.330","3676800.000","24512000.000","22352730.474","9559680.000","8060933.856"
"2000001709","02","02","00045","08","63","43034823.542","3269000.001","13076000.000","12109031.922","3661280.000","10919511.619"
"2000001710","02","02","00029","13","21","43891706.277","2681000.001","21448000.000","7450565.369","6434400.000","5877740.907"
"2000001711","03","02","00049","04","27","59283374.150","838100.000","16762000.000","19397276.157","8381000.000","13904997.993"
"2000001712","05","03","00039","07","10","104645421.668","3172500.000","21150000.000","65793141.244","5181750.000","9348030.424"
"2000001713","01","01","00025","07","46","20285106.677","2687000.000","10748000.000","2396514.879","","4453591.798"
"2000001714","02","02","00059","01","24","47175739.259","1550400.000","10336000.000","27865991.224","4031040.000","3392308.035"
"2000001715","05","03","00069","07","10","146846625.860","10449000.000","41796000.000","43553513.834","16718400.000","34329712.026"
"2000001716","05","03","00029","03","57","211380120.104","3115700.001","62314000.000","63182653.355","31157000.000","51610766.748"
"2000001717","02","02","00040","07","21","48738331.978","4591000.000","18364000.000","18621371.978","7161960.000",""
"2000001718","06","03","00029","01","44","355997687.053","24845000.000","99380000.000","101370995.403","47702400.000","82699291.650"
"2000001719","01","01","00039","09","10","13607088.221","1813000.000","7252000.000","1531123.449","","3010964.772"
"2000001720","04","03","00029","07","27","91213386.497","11931000.000","47724000.000","11775888.971","","19782497.526"
"2000001721","03","03","00029","03","21","58053929.478","4081500.000","16326000.000","17674847.470","6530400.000","13441182.008"
"2000001722","03","03","00025","04","46","54705327.560","4213500.000","16854000.000","14953291.387","4719120.000","13965416.173"
"2000001723","02","02","00029","07","54","48865714.901","3380499.999","33804999.999","5585946.200","2366350.000","3727918.703"
"2000001724","05","03","00065","07","10","167830824.968","2072300.000","41446000.000","79701043.669","10154270.000","34457211.299"
"2000001725","06","04","00069","03","01","399093901.129","14369100.000","95794000.000","203727135.430","47897000.000","37306665.699"
"2000001726","02","02","00040","09","34","33640069.646","4271000.000","21355000.000","3516571.660","2135500.000","2361997.986"
"2000001727","01","00","00035","05","01","14460417.991","224499.999","4490000.000","5159075.347","1100050.000","3486792.645"
"2000001728","03","02","00030","03","01","58396553.919","3476000.001","13904000.000","25582362.527","3893120.000","11541071.391"
"2000001729","03","02","00055","07","01","67219618.231","4744500.000","18978000.000","18813852.206","9109440.000","15573826.025"
"2000001730","02","02","00035","11","10","39091878.884","622300.000","12446000.000","12800149.284","3049270.000","10174159.600"
"2000001731","02","02","00039","07","46","37378329.925","559000.000","10062000.000","13193367.988","5590000.000","7973961.937"
"2000001732","03","02","00055","03","46","60056594.951","559900.000","10078200.000","35848596.864","5599000.000","7970898.087"
"2000001733","05","03","00059","13","57","191428707.167","13095999.999","130959999.990","23633521.189","9167200.000","14571985.989"
"2000001734","03","03","00025","02","10","69615746.961","1085300.000","21706000.000","23625148.746","5317970.000","17881328.215"
"2000001735","03","02","00060","09","63","52190902.321","823299.999","16466000.000","18194636.546","4034170.000","12672795.776"
"2000001736","02","02","00025","01","01","31852908.814","389400.000","7788000.000","15359393.399","1908060.000","6408055.415"
"2000001737","05","03","00055","11","50","279319691.590","36837000.000","147348000.000","33995734.859","","61138956.731"
"2000001738","02","02","00059","13","01","46594839.980","4498500.000","17994000.000","17084679.980","7017660.000",""
"2000001739","05","03","00029","04","34","295475147.194","37173000.000","185865000.000","33169312.654","18586500.000","20681334.540"
"2000001740","04","03","00035","07","31","94946196.359","6626500.000","26506000.000","29362965.802","10602400.000","21848330.557"
"2000001741","01","02","00055","06","61","29143829.840","1564500.000","10430000.000","9620737.442","4067700.000","3460892.398"
"2000001742","05","03","00030","13","57","252066403.359","34062000.000","136248000.000","25674357.626","","56082045.733"
"2000001743","02","02","00035","08","31","38558974.687","2865000.000","11460000.000","11422497.354","3208800.000","9602677.333"
"2000001744","01","01","00050","09","46","13012457.209","180400.000","3608000.000","4415048.306","1804000.000","3005008.903"
"2000001745","02","01","00029","02","01","31172481.028","1927500.000","15420000.000","4952052.675","4626000.000","4246928.353"
"2000001746","01","02","00039","08","34","22414531.819","1571000.000","6284000.000","6327902.638","3016320.000","5215309.181"
"2000001747","01","01","00050","01","46","22154831.394","1401300.000","9342000.000","9122741.394","2288790.000",""
"2000001748","03","02","00060","01","31","64229264.356","4700000.000","18800000.000","19785528.524","5264000.000","15679735.832"
"2000001749","02","02","00059","04","27","36715947.680","2000400.000","13336000.000","11268523.611","6401280.000","3709744.069"
"2000001750","01","01","00030","08","31","11856883.879","845500.000","3382000.000","3487200.151","1352800.000","2789383.728"
"2000001751","02","02","00045","09","10","31169220.360","1208100.000","8054000.000","15803002.364","3865920.000","2238197.996"
"2000001752","05","03","00059","07","63","229152215.861","28759000.000","143795000.000","26282207.416","14379500.000","15936508.445"
"2000001753","06","04","00029","07","34","335807305.616","10117500.000","67450000.000","211902722.705","16525250.000","29811832.911"
"2000001754","05","03","00065","02","31","142374363.964","18032000.000","90160000.000","15213973.103","9016000.000","9952390.861"
"2000001755","06","04","00049","07","61","330057063.131","23223500.000","92894000.000","92616825.763","44589120.000","76733617.368"
"2000001756","02","02","00045","04","63","46647982.761","2945000.000","11780000.000","27328782.761","4594200.000",""
"2000001757","02","01","00049","07","46","32573878.459","4312000.000","17248000.000","3862194.205","","7151684.254"
"2000001758","03","02","00030","02","21","51505586.362","3646500.000","14586000.000","14391146.989","7001280.000","11880659.373"
"2000001759","03","02","00059","11","41","52651676.055","837700.000","16754000.000","16869985.149","4104730.000","14085260.906"
