"그룹회사코드","마이데이터고객식별자","포트폴리오회원사진","포트폴리오이미지파일정보내용","캐릭터이미지명","공유이미지구분","별명","메일링이메일주소EC","포트폴리오메일링신청여부","이메일주소공개여부","댓글사용여부","포트폴리오공개여부","포트폴리오공개여부최초등록일시","포트폴리오공개여부최종수정일시","직업군공개여부","성별공개여부","금융비금융자산공개여부","시도공개여부","시군구공개여부","추가정보내용","추가정보공개여부","금융자산소득구간구분","금융비금융자산구간구분","CRM연령구분","회원연령","직업군대분류구분","거주시도구분","거주시군구구분","개인정보수집이용동의여부","개인정보수집이용동의일시","최초접속일시","푸쉬수신여부","푸쉬최초등록일시","푸쉬최종변경일시","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001489",,PNG,avatar14.png,"1",안산 필리프 3세,"","0","0","1","1","","","1","0","1","1","0","","0","06","05","00040",41,"08","54","5401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001490",,PNG,avatar36.png,"1",부다페스트 아네모네,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",29,"08","34","3405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001491",,PNG,avatar35.png,"1",통영 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",36,"03","44","4401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001492",,PNG,avatar1.png,"1",바르셀로나 은매화,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00060",60,"08","46","4615","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001493",,PNG,avatar1.png,"1",아바나 진시황,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00025",26,"06","01","0108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001494",,PNG,avatar14.png,"1",바그다드 프리드리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00050",53,"07","41","4108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001495",,PNG,avatar25.png,"1",워싱턴 D.C 마르멜로,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",24,"13","50","5007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001496",,PNG,avatar21.png,"1",예루살렘 프리드리히 빌헬름 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",33,"07","01","0116","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001497",,PNG,avatar18.png,"1",토론토 칼미아,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00039",39,"08","41","4108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001498",,PNG,avatar36.png,"1",안동 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00055",56,"07","34","3403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001499",,PNG,avatar12.png,"1",파리 발렌티니아누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00055",54,"09","10","1006","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001500",,PNG,avatar14.png,"1",리마 루이 5세,"","0","0","1","1","","","1","0","1","1","0","","0","02","03","00029",28,"07","46","4602","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001501",,PNG,avatar15.png,"1",뤼베크 물망초,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",27,"02","01","0106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001502",,PNG,avatar11.png,"1",정읍 징기스칸,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00059",58,"01","01","0119","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001503",,PNG,avatar36.png,"1",아덴 빨간앵초,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",30,"05","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001504",,PNG,avatar23.png,"1",오슬로 루도비코스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00050",51,"06","61","6101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001505",,PNG,avatar22.png,"1",페스 아리스타타,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",31,"05","36","3604","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001506",,PNG,avatar7.png,"1",예루살렘 비단향나무꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",29,"11","21","2107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001507",,PNG,avatar9.png,"1",라파스 서향,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00050",52,"07","01","0110","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001508",,PNG,avatar39.png,"1",테헤란 표트르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00030",33,"07","01","0104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001509",,PNG,avatar7.png,"1",페스 테오도시우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",41,"11","01","0106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001510",,PNG,avatar17.png,"1",부에노스아이레스 샤를,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",50,"03","10","1007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001511",,PNG,avatar24.png,"1",거제 유대 헤로데 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00055",54,"07","01","0110","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001512",,PNG,avatar30.png,"1",포르투 꽃고비,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00050",53,"08","36","3610","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001513",,PNG,avatar9.png,"1",광주 시메온 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",31,"08","01","0101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001514",,PNG,avatar11.png,"1",코펜하겐 필리프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00059",59,"06","31","3107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001515",,PNG,avatar20.png,"1",대구 발데마르 2세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00040",42,"07","46","4612","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001516",,PNG,avatar3.png,"1",두바이 포플라,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00025",26,"02","34","3402","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001517",,PNG,avatar32.png,"1",베이징 스노드롭,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00035",36,"01","31","3108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001518",,PNG,avatar17.png,"1",여수 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00049",48,"06","01","0118","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001519",,PNG,avatar32.png,"1",샌디에이고 마거리트,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",30,"06","31","3115","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001520",,PNG,avatar31.png,"1",라호르 프톨레마이오스 3세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00055",54,"07","34","3401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001521",,PNG,avatar18.png,"1",베네치아 스벤 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00040",41,"06","10","1006","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001522",,PNG,avatar3.png,"1",서귀포 루도비코스 4세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00050",53,"06","01","0117","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001523",,PNG,avatar34.png,"1",속초 리처드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00060",60,"05","41","4106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001524",,PNG,avatar27.png,"1",크라쿠프,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00029",29,"13","10","1013","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001525",,PNG,avatar11.png,"1",리우 데 자네이루 콘스탄티누스 5세,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00029",29,"05","21","2101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001526",,PNG,avatar21.png,"1",사나 흑종초,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00030",33,"09","24","2416","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001527",,PNG,avatar19.png,"1",모스크바 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",27,"02","61","6105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001528",,PNG,avatar27.png,"1",밴쿠버 능소화,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",32,"03","10","1017","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001529",,PNG,avatar1.png,"1",춘천 라마 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00055",56,"08","01","0118","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001530",,PNG,avatar5.png,"1",싱가포르 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",34,"07","50","5003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001531",,PNG,avatar30.png,"1",상트페테르부르크 아카시아,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00065",65,"10","21","2107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001532",,PNG,avatar10.png,"1",로마  미나리아재비,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00020",22,"07","10","1014","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001533",,PNG,avatar28.png,"1",워싱턴 D.C 다비트 4세,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00025",26,"02","46","4607","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001534",,PNG,avatar1.png,"1",동해 징기스칸,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",32,"11","01","0107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001535",,PNG,avatar3.png,"1",코르도바  하이메 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00049",49,"11","10","1020","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001536",,PNG,avatar8.png,"1",부자 아빠 가난한 아빠,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",49,"07","27","2702","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001537",,PNG,avatar2.png,"1",하남 리처드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00059",59,"07","24","2412","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001538",,PNG,avatar10.png,"1",교토 스피리아,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00029",28,"07","01","0124","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001539",,PNG,avatar24.png,"1",두바이 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00030",33,"08","46","4616","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001540",,PNG,avatar7.png,"1",전주 타마르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00035",34,"07","10","1007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001541",,PNG,avatar24.png,"1",용인 구스타브스 아돌프스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00065",65,"07","01","0116","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001542",,PNG,avatar12.png,"1",도쿄 라그나르 로드브로크,"","0","0","1","1","","","1","0","1","1","0","","0","08","06","00029",28,"03","31","3112","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001543",,PNG,avatar18.png,"1",뤼베크 디기탈리스,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00060",60,"01","46","4605","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001544",,PNG,avatar4.png,"1",에든버러 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",35,"09","10","1009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001545",,PNG,avatar8.png,"1",대구 하인리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00045",45,"07","57","5708","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001546",,PNG,avatar23.png,"1",춘천 마르쿠스 아우렐리우스,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00039",39,"07","41","4108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001547",,PNG,avatar16.png,"1",카트만두 다알리아,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00020",23,"04","57","5709","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001548",,PNG,avatar16.png,"1",베이징 접시꽃,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00049",49,"01","10","1014","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001549",,PNG,avatar4.png,"1",피렌체 흑종초,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",31,"09","10","1022","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001550",,PNG,avatar31.png,"1",뤼베크 메리골드,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00060",62,"01","01","0114","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001551",,PNG,avatar37.png,"1",시흥 필리프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00020",23,"05","57","5721","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001552",,PNG,avatar35.png,"1",아스완 안티오코스 7세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",31,"11","34","3404","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001553",,PNG,avatar23.png,"1",상주 세바스치앙 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",28,"01","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001554",,PNG,avatar31.png,"1",부에노스아이레스 카지미에시 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",39,"02","36","3617","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001555",,PNG,avatar15.png,"1",런던 로벨리아,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00049",47,"07","21","2102","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001556",,PNG,avatar24.png,"1",안성 볼레스와프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",47,"07","41","4104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001557",,PNG,avatar3.png,"1",과천 다레수안 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",43,"07","41","4104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001558",,PNG,avatar33.png,"1",크라쿠프 후아나 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00045",45,"08","46","4612","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001559",,PNG,avatar13.png,"1",아스완 연령초,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",28,"07","10","1008","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001560",,PNG,avatar32.png,"1",탈린 장미,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",43,"08","10","1005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001561",,PNG,avatar3.png,"1",베른 꽃고비,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00060",62,"07","01","0117","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001562",,PNG,avatar15.png,"1",니스 데이지,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00045",45,"08","36","3619","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001563",,PNG,avatar1.png,"1",암만 다알리아,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00039",39,"06","63","6301","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001564",,PNG,avatar33.png,"1",도쿄 다리우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00029",29,"04","46","4607","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001565",,PNG,avatar26.png,"1",쿠알라룸푸르 람세스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",25,"03","01","0120","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001566",,PNG,avatar28.png,"1",니스 디기탈리스,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00025",26,"07","41","4103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001567",,PNG,avatar31.png,"1",서산 왈라키아 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",26,"01","50","5015","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001568",,PNG,avatar36.png,"1",멕시코시티 수선화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",33,"08","10","1001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001569",,PNG,avatar37.png,"1",아비장 루이 5세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"13","31","3113","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001570",,PNG,avatar16.png,"1",워싱턴 D.C 샤를 8세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00045",46,"02","57","5704","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001571",,PNG,avatar34.png,"1",페스 은매화,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00029",29,"04","44","4401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001572",,PNG,avatar23.png,"1",교토 칼라,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00040",43,"09","21","2108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001573",,PNG,avatar9.png,"1",양곤 구스타브스 아돌프스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","00","00045",45,"07","10","1005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001574",,PNG,avatar6.png,"1",헬싱키 타마르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00055",54,"09","10","1020","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001575",,PNG,avatar19.png,"1",바르셀로나 람세스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","07","06","00035",34,"02","10","1002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001576",,PNG,avatar11.png,"1",다마스쿠스 서향,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00035",36,"10","34","3404","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001577",,PNG,avatar16.png,"1",당진 테오도시우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00040",40,"07","44","4404","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001578",,PNG,avatar1.png,"1",샌프란시스코 무궁화,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00035",35,"02","50","5007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001579",,PNG,avatar11.png,"1",리옹 한노 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00065",65,"01","10","1015","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001580",,PNG,avatar6.png,"1",발파라이소 조팝나무꽃,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",28,"04","31","3113","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001581",,PNG,avatar11.png,"1",호치민 은방울꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",24,"04","36","3621","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001582",,PNG,avatar15.png,"1",델리 미트리다테스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00039",38,"07","50","5012","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001583",,PNG,avatar33.png,"1",아덴 하이포시스 오리어,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00069",68,"13","10","1009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001584",,PNG,avatar37.png,"1",양곤 브리오니아,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00049",48,"07","50","5001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001585",,PNG,avatar29.png,"1",베이징 진달래,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00049",48,"09","01","0125","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001586",,PNG,avatar11.png,"1",이스탄불 스벤 1세,"","0","0","1","1","","","1","0","1","1","0","","0","07","05","00060",61,"01","50","5002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001587",,PNG,avatar6.png,"1",상하이 다비트 4세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",48,"07","46","4604","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001588",,PNG,avatar7.png,"1",속초 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00055",54,"06","10","1028","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001589",,PNG,avatar33.png,"1",원주 카롤루스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00055",56,"04","41","4101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001590",,PNG,avatar33.png,"1",카를로비바리 능소화,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",30,"07","57","5717","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001591",,PNG,avatar29.png,"1",강릉 칼세올라리아,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"02","27","2707","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001592",,PNG,avatar17.png,"1",포항 샤를 6세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00039",39,"09","27","2709","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001593",,PNG,avatar2.png,"1",카트만두 앰브로시아,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00020",21,"09","01","0121","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001594",,PNG,avatar33.png,"1",당진 구스타브스 아돌프스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",42,"06","01","0122","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001595",,PNG,avatar33.png,"1",부다페스트 유스티니아누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","07","04","00045",44,"09","10","1023","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001596",,PNG,avatar36.png,"1",라호르 수선화,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00045",45,"07","01","0121","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001597",,PNG,avatar39.png,"1",코펜하겐 자운영,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",28,"07","46","4602","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001598",,PNG,avatar13.png,"1",헬싱키 진시황,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",31,"07","10","1030","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001599",,PNG,avatar16.png,"1",카트만두 연령초,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00035",36,"07","01","0109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001600",,PNG,avatar6.png,"1",옥스퍼드 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00059",57,"10","10","1031","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001601",,PNG,avatar38.png,"1",카트만두 서향,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00020",21,"07","01","0121","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001602",,PNG,avatar23.png,"1",세종 아바스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",24,"11","41","4101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001603",,PNG,avatar38.png,"1",리우 데 자네이루 네모필라,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00059",57,"01","10","1005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001604",,PNG,avatar5.png,"1",대전 다레수안 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",48,"11","01","0102","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001605",,PNG,avatar13.png,"1",모스크바 유대 헤로데 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00055",54,"12","46","4614","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001606",,PNG,avatar30.png,"1",잘츠부르크 히아신스,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",34,"07","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001607",,PNG,avatar14.png,"1",원주 왈라키아 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",50,"05","01","0120","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001608",,PNG,avatar11.png,"1",비엔나 헬리오토로프,"","0","0","1","1","","","1","0","1","1","0","","0","05","02","00025",26,"05","54","5401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001609",,PNG,avatar29.png,"1",라호르 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",32,"07","57","5722","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001610",,PNG,avatar28.png,"1",창원 카를로스 2세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",39,"03","34","3401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001611",,PNG,avatar35.png,"1",케이프타운 루도비코스 4세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00049",49,"07","01","0110","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001612",,PNG,avatar2.png,"1",바르셀로나 루도비코스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",25,"08","54","5409","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001613",,PNG,avatar30.png,"1",울산  예카테리나 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00059",57,"05","54","5409","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001614",,PNG,avatar26.png,"1",광주 루도비코스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00045",44,"09","10","1005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001615",,PNG,avatar11.png,"1",두바이 콘스탄티누스 5세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00030",30,"07","10","1009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001616",,PNG,avatar17.png,"1",두브로브니크 칼미아,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00035",35,"07","10","1024","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001617",,PNG,avatar5.png,"1",암스테르담 프로이센 프리드리히 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00039",37,"03","57","5719","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001618",,PNG,avatar3.png,"1",튀니스 비단향나무꽃,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00035",34,"05","50","5007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001619",,PNG,avatar6.png,"1",제천 당태종,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",24,"11","10","1004","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001620",,PNG,avatar6.png,"1",카트만두 갓개매취,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",51,"03","54","5413","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001621",,PNG,avatar9.png,"1",울산 펠리페 3세,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00035",35,"11","10","1018","1",,,,,,"2021-08-27 01:07",S016217
