"그룹회사코드","마이데이터고객식별자","기준년월일","금융자산집계금액","비금융자산집계금액","부채집계금액","현금자산집계금액","예금자산집계금액","투자자산집계금액","보험자산집계금액","연금자산집계금액","전월대비금융자산증감비율","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001676","20210826",10391948.046,,,413400.000,2756000.000,5144389.464,1322880.000,755278.582,-1.08000,"2021-08-26 20:24:31",S016217
KB0,"2000001677","20210826",51329818.157,,,1455000.000,9700000.000,27303776.714,4850000.000,8021041.443,8.42000,"2021-08-26 20:24:31",S016217
KB0,"2000001678","20210826",50241507.196,,,3488000.000,13952000.000,15653628.997,5580800.000,11567078.199,-20.83000,"2021-08-26 20:24:31",S016217
KB0,"2000001679","20210826",6249019.289,,,345000.000,2300000.000,2031026.142,563500.000,1009493.147,-24.87000,"2021-08-26 20:24:31",S016217
KB0,"2000001680","20210826",309680801.635,,,12024900.000,80166000.000,156798677.577,38479680.000,22211544.058,1.18000,"2021-08-26 20:24:31",S016217
KB0,"2000001681","20210826",43856420.961,,,5956000.000,23824000.000,4292882.969,,9783537.992,-9.49000,"2021-08-26 20:24:31",S016217
KB0,"2000001682","20210826",38852208.673,,,614199.999,12284000.000,13574747.850,3009580.000,9369680.824,-24.89000,"2021-08-26 20:24:31",S016217
KB0,"2000001683","20210826",65158977.273,,,4947999.999,19792000.000,18443364.947,5541760.000,16433852.327,-18.57000,"2021-08-26 20:24:31",S016217
KB0,"2000001684","20210826",67864893.153,,,9101000.000,36404000.000,7394735.329,,14965157.824,-8.16000,"2021-08-26 20:24:31",S016217
KB0,"2000001685","20210826",64682651.588,,,4494999.999,44949999.999,7139136.331,3146500.000,4952015.259,-10.36000,"2021-08-26 20:24:31",S016217
KB0,"2000001686","20210826",35596410.857,,,493000.000,9860000.000,12101364.327,4930000.000,8212046.530,-21.77000,"2021-08-26 20:24:31",S016217
KB0,"2000001687","20210826",54068404.334,,,3558000.000,14232000.000,20631492.273,3984960.000,11661952.061,-14.99000,"2021-08-26 20:24:31",S016217
KB0,"2000001688","20210826",27540156.068,,,1981000.000,7924000.000,7928777.013,3169600.000,6536779.055,-22.29000,"2021-08-26 20:24:31",S016217
KB0,"2000001689","20210826",2463105.750,,,129600.000,864000.000,815873.724,414720.000,238912.026,-22.08000,"2021-08-26 20:24:31",S016217
KB0,"2000001690","20210826",42178711.186,,,1783200.000,11888000.000,12701814.476,5944000.000,9861696.710,-22.64000,"2021-08-26 20:24:31",S016217
KB0,"2000001691","20210826",63600261.420,,,7929000.000,39645000.000,7720245.190,3964500.000,4341516.230,-8.07000,"2021-08-26 20:24:31",S016217
KB0,"2000001692","20210826",62801487.117,,,2031900.000,13546000.000,37499270.378,5282940.000,4441376.739,19.66000,"2021-08-26 20:24:31",S016217
KB0,"2000001693","20210826",253168086.517,,,13482600.000,89884000.000,82147135.799,43144320.000,24510030.718,-24.20000,"2021-08-26 20:24:31",S016217
KB0,"2000001694","20210826",34904010.827,,,532700.000,9588600.000,11856902.663,5327000.000,7598808.164,-24.13000,"2021-08-26 20:24:31",S016217
KB0,"2000001695","20210826",57474112.951,,,3335000.001,33350000.001,14728905.365,2334500.000,3725707.584,4.26000,"2021-08-26 20:24:31",S016217
KB0,"2000001696","20210826",37038359.338,,,558600.000,10054800.000,12750677.447,5586000.000,8088281.891,-24.14000,"2021-08-26 20:24:31",S016217
KB0,"2000001697","20210826",580529475.812,,,24373800.000,162492000.000,178203269.059,81246000.000,134214406.753,-22.06000,"2021-08-26 20:24:31",S016217
KB0,"2000001698","20210826",13805284.293,,,379200.000,2528000.000,7539478.710,1264000.000,2094605.583,13.03000,"2021-08-26 20:24:31",S016217
KB0,"2000001699","20210826",32787486.270,,,2073000.000,13820000.000,13508586.270,3385900.000,,-28.05000,"2021-08-26 20:24:31",S016217
KB0,"2000001700","20210826",484242676.036,,,22973700.000,153158000.000,171944790.623,76579000.000,59587185.413,-24.27000,"2021-08-26 20:24:31",S016217
KB0,"2000001701","20210826",178229151.973,,,9928200.000,66188000.000,57047908.498,16216060.000,28848983.475,-24.39000,"2021-08-26 20:24:31",S016217
KB0,"2000001702","20210826",191848719.784,,,25581000.000,102324000.000,21430951.421,,42512768.363,-7.81000,"2021-08-26 20:24:31",S016217
KB0,"2000001703","20210826",48824730.969,,,3785000.001,15140000.000,13271747.672,4239200.000,12388783.296,-20.91000,"2021-08-26 20:24:31",S016217
KB0,"2000001704","20210826",33325737.827,,,2451000.000,9804000.000,10240068.542,2745120.000,8085549.285,-22.66000,"2021-08-26 20:24:31",S016217
KB0,"2000001705","20210826",27032883.801,,,1759500.000,7038000.000,10477284.863,1970640.000,5787458.938,-14.79000,"2021-08-26 20:24:31",S016217
KB0,"2000001706","20210826",26707636.183,,,1874500.000,7498000.000,7504104.230,3599040.000,6231991.953,-19.13000,"2021-08-26 20:24:31",S016217
KB0,"2000001707","20210826",235353710.871,,,18002000.001,72008000.000,65463227.841,20162240.000,59718243.029,-19.96000,"2021-08-26 20:24:31",S016217
KB0,"2000001708","20210826",68162144.330,,,3676800.000,24512000.000,22352730.474,9559680.000,8060933.856,-23.64000,"2021-08-26 20:24:31",S016217
KB0,"2000001709","20210826",43034823.542,,,3269000.001,13076000.000,12109031.922,3661280.000,10919511.619,-18.19000,"2021-08-26 20:24:31",S016217
KB0,"2000001710","20210826",43891706.277,,,2681000.001,21448000.000,7450565.369,6434400.000,5877740.907,-12.19000,"2021-08-26 20:24:31",S016217
KB0,"2000001711","20210826",59283374.150,,,838100.000,16762000.000,19397276.157,8381000.000,13904997.993,-22.78000,"2021-08-26 20:24:31",S016217
KB0,"2000001712","20210826",104645421.668,,,3172500.000,21150000.000,65793141.244,5181750.000,9348030.424,24.42000,"2021-08-26 20:24:31",S016217
KB0,"2000001713","20210826",20285106.677,,,2687000.000,10748000.000,2396514.879,,4453591.798,-7.75000,"2021-08-26 20:24:31",S016217
KB0,"2000001714","20210826",47175739.259,,,1550400.000,10336000.000,27865991.224,4031040.000,3392308.035,17.85000,"2021-08-26 20:24:31",S016217
KB0,"2000001715","20210826",146846625.860,,,10449000.000,41796000.000,43553513.834,16718400.000,34329712.026,-22.60000,"2021-08-26 20:24:31",S016217
KB0,"2000001716","20210826",211380120.104,,,3115700.001,62314000.000,63182653.355,31157000.000,51610766.748,-21.64000,"2021-08-26 20:24:31",S016217
KB0,"2000001717","20210826",48738331.978,,,4591000.000,18364000.000,18621371.978,7161960.000,,-26.71000,"2021-08-26 20:24:31",S016217
KB0,"2000001718","20210826",355997687.053,,,24845000.000,99380000.000,101370995.403,47702400.000,82699291.650,-18.75000,"2021-08-26 20:24:31",S016217
KB0,"2000001719","20210826",13607088.221,,,1813000.000,7252000.000,1531123.449,,3010964.772,-8.46000,"2021-08-26 20:24:31",S016217
KB0,"2000001720","20210826",91213386.497,,,11931000.000,47724000.000,11775888.971,,19782497.526,-7.48000,"2021-08-26 20:24:31",S016217
KB0,"2000001721","20210826",58053929.478,,,4081500.000,16326000.000,17674847.470,6530400.000,13441182.008,-20.72000,"2021-08-26 20:24:31",S016217
KB0,"2000001722","20210826",54705327.560,,,4213500.000,16854000.000,14953291.387,4719120.000,13965416.173,-19.74000,"2021-08-26 20:24:31",S016217
KB0,"2000001723","20210826",48865714.901,,,3380499.999,33804999.999,5585946.200,2366350.000,3727918.703,-10.04000,"2021-08-26 20:24:31",S016217
KB0,"2000001724","20210826",167830824.968,,,2072300.000,41446000.000,79701043.669,10154270.000,34457211.299,-3.94000,"2021-08-26 20:24:31",S016217
KB0,"2000001725","20210826",399093901.129,,,14369100.000,95794000.000,203727135.430,47897000.000,37306665.699,-3.91000,"2021-08-26 20:24:31",S016217
KB0,"2000001726","20210826",33640069.646,,,4271000.000,21355000.000,3516571.660,2135500.000,2361997.986,-9.40000,"2021-08-26 20:24:31",S016217
KB0,"2000001727","20210826",14460417.991,,,224499.999,4490000.000,5159075.347,1100050.000,3486792.645,-23.91000,"2021-08-26 20:24:31",S016217
KB0,"2000001728","20210826",58396553.919,,,3476000.001,13904000.000,25582362.527,3893120.000,11541071.391,0.87000,"2021-08-26 20:24:31",S016217
KB0,"2000001729","20210826",67219618.231,,,4744500.000,18978000.000,18813852.206,9109440.000,15573826.025,-18.69000,"2021-08-26 20:24:31",S016217
KB0,"2000001730","20210826",39091878.884,,,622300.000,12446000.000,12800149.284,3049270.000,10174159.600,-22.79000,"2021-08-26 20:24:31",S016217
KB0,"2000001731","20210826",37378329.925,,,559000.000,10062000.000,13193367.988,5590000.000,7973961.937,-23.79000,"2021-08-26 20:24:31",S016217
KB0,"2000001732","20210826",60056594.951,,,559900.000,10078200.000,35848596.864,5599000.000,7970898.087,14.89000,"2021-08-26 20:24:31",S016217
KB0,"2000001733","20210826",191428707.167,,,13095999.999,130959999.990,23633521.189,9167200.000,14571985.989,-9.20000,"2021-08-26 20:24:31",S016217
KB0,"2000001734","20210826",69615746.961,,,1085300.000,21706000.000,23625148.746,5317970.000,17881328.215,-21.85000,"2021-08-26 20:24:31",S016217
KB0,"2000001735","20210826",52190902.321,,,823299.999,16466000.000,18194636.546,4034170.000,12672795.776,-24.00000,"2021-08-26 20:24:31",S016217
KB0,"2000001736","20210826",31852908.814,,,389400.000,7788000.000,15359393.399,1908060.000,6408055.415,-3.68000,"2021-08-26 20:24:31",S016217
KB0,"2000001737","20210826",279319691.590,,,36837000.000,147348000.000,33995734.859,,61138956.731,-7.29000,"2021-08-26 20:24:31",S016217
KB0,"2000001738","20210826",46594839.980,,,4498500.000,17994000.000,17084679.980,7017660.000,,-26.56000,"2021-08-26 20:24:31",S016217
KB0,"2000001739","20210826",295475147.194,,,37173000.000,185865000.000,33169312.654,18586500.000,20681334.540,-9.61000,"2021-08-26 20:24:32",S016217
KB0,"2000001740","20210826",94946196.359,,,6626500.000,26506000.000,29362965.802,10602400.000,21848330.557,-21.05000,"2021-08-26 20:24:32",S016217
KB0,"2000001741","20210826",29143829.840,,,1564500.000,10430000.000,9620737.442,4067700.000,3460892.398,-22.31000,"2021-08-26 20:24:32",S016217
KB0,"2000001742","20210826",252066403.359,,,34062000.000,136248000.000,25674357.626,,56082045.733,-9.28000,"2021-08-26 20:24:32",S016217
KB0,"2000001743","20210826",38558974.687,,,2865000.000,11460000.000,11422497.354,3208800.000,9602677.333,-22.52000,"2021-08-26 20:24:32",S016217
KB0,"2000001744","20210826",13012457.209,,,180400.000,3608000.000,4415048.306,1804000.000,3005008.903,-21.48000,"2021-08-26 20:24:32",S016217
KB0,"2000001745","20210826",31172481.028,,,1927500.000,15420000.000,4952052.675,4626000.000,4246928.353,-12.54000,"2021-08-26 20:24:32",S016217
KB0,"2000001746","20210826",22414531.819,,,1571000.000,6284000.000,6327902.638,3016320.000,5215309.181,-18.83000,"2021-08-26 20:24:32",S016217
KB0,"2000001747","20210826",22154831.394,,,1401300.000,9342000.000,9122741.394,2288790.000,,-28.80000,"2021-08-26 20:24:32",S016217
KB0,"2000001748","20210826",64229264.356,,,4700000.000,18800000.000,19785528.524,5264000.000,15679735.832,-21.33000,"2021-08-26 20:24:32",S016217
KB0,"2000001749","20210826",36715947.680,,,2000400.000,13336000.000,11268523.611,6401280.000,3709744.069,-24.51000,"2021-08-26 20:24:32",S016217
KB0,"2000001750","20210826",11856883.879,,,845500.000,3382000.000,3487200.151,1352800.000,2789383.728,-22.56000,"2021-08-26 20:24:32",S016217
KB0,"2000001751","20210826",31169220.360,,,1208100.000,8054000.000,15803002.364,3865920.000,2238197.996,1.14000,"2021-08-26 20:24:32",S016217
KB0,"2000001752","20210826",229152215.861,,,28759000.000,143795000.000,26282207.416,14379500.000,15936508.445,-8.26000,"2021-08-26 20:24:32",S016217
KB0,"2000001753","20210826",335807305.616,,,10117500.000,67450000.000,211902722.705,16525250.000,29811832.911,25.38000,"2021-08-26 20:24:32",S016217
KB0,"2000001754","20210826",142374363.964,,,18032000.000,90160000.000,15213973.103,9016000.000,9952390.861,-9.21000,"2021-08-26 20:24:32",S016217
KB0,"2000001755","20210826",330057063.131,,,23223500.000,92894000.000,92616825.763,44589120.000,76733617.368,-20.75000,"2021-08-26 20:24:32",S016217
KB0,"2000001756","20210826",46647982.761,,,2945000.000,11780000.000,27328782.761,4594200.000,,3.62000,"2021-08-26 20:24:32",S016217
KB0,"2000001757","20210826",32573878.459,,,4312000.000,17248000.000,3862194.205,,7151684.254,-7.94000,"2021-08-26 20:24:32",S016217
KB0,"2000001758","20210826",51505586.362,,,3646500.000,14586000.000,14391146.989,7001280.000,11880659.373,-20.76000,"2021-08-26 20:24:32",S016217
KB0,"2000001759","20210826",52651676.055,,,837700.000,16754000.000,16869985.149,4104730.000,14085260.906,-23.49000,"2021-08-26 20:24:32",S016217
KB0,"2000001760","20210826",17941540.497,,,1705500.000,6822000.000,6753460.497,2660580.000,,-26.94000,"2021-08-26 20:24:32",S016217
KB0,"2000001761","20210826",40374914.556,,,1900500.000,12670000.000,14520355.356,6335000.000,4949059.200,-24.03000,"2021-08-26 20:24:32",S016217
KB0,"2000001762","20210826",63752106.821,,,4062300.000,27082000.000,25972716.821,6635090.000,,-28.80000,"2021-08-26 20:24:32",S016217
KB0,"2000001763","20210826",324928491.231,,,41452000.000,207260000.000,32566042.875,20726000.000,22924448.356,-9.60000,"2021-08-26 20:24:32",S016217
KB0,"2000001764","20210826",79645720.436,,,4950500.001,39604000.000,12269654.760,11881200.000,10940365.675,-12.26000,"2021-08-26 20:24:32",S016217
KB0,"2000001765","20210826",53267334.030,,,7136000.000,28544000.000,5771312.309,,11816021.721,-8.87000,"2021-08-26 20:24:32",S016217
KB0,"2000001766","20210826",543011782.900,,,8213500.000,147843000.000,188935916.600,82135000.000,115884366.300,-23.13000,"2021-08-26 20:24:32",S016217
KB0,"2000001767","20210826",97975421.642,,,1566800.000,31336000.000,31249851.248,7677320.000,26145450.394,-23.23000,"2021-08-26 20:24:32",S016217
KB0,"2000001768","20210826",13974048.499,,,744900.000,4966000.000,4693314.560,1936740.000,1633093.939,-20.52000,"2021-08-26 20:24:32",S016217
KB0,"2000001769","20210826",336343007.660,,,44723000.000,178892000.000,39188779.933,,73539227.727,-8.68000,"2021-08-26 20:24:32",S016217
KB0,"2000001770","20210826",39845573.521,,,3043500.000,12174000.000,11102900.513,3408720.000,10116453.008,-18.94000,"2021-08-26 20:24:32",S016217
KB0,"2000001771","20210826",8006061.377,,,1060000.000,4240000.000,947368.519,,1758692.858,-8.54000,"2021-08-26 20:24:32",S016217
KB0,"2000001772","20210826",149303479.194,,,6159300.000,41062000.000,47235482.351,20531000.000,34315696.843,-20.50000,"2021-08-26 20:24:32",S016217
KB0,"2000001773","20210826",15214201.905,,,631800.000,4212000.000,4784937.113,2106000.000,3479464.792,-21.50000,"2021-08-26 20:24:32",S016217
KB0,"2000001774","20210826",34657657.038,,,1914900.000,12766000.000,10824851.275,4978740.000,4173165.763,-24.53000,"2021-08-26 20:24:32",S016217
KB0,"2000001775","20210826",46512625.924,,,674300.000,13486000.000,14620885.689,6743000.000,10988440.235,-23.42000,"2021-08-26 20:24:32",S016217
KB0,"2000001776","20210826",458222889.521,,,6765900.000,135318000.000,136702915.384,67659000.000,111777074.137,-21.39000,"2021-08-26 20:24:32",S016217
KB0,"2000001777","20210826",51528262.287,,,517900.000,10358000.000,26777465.762,5179000.000,8695896.525,3.02000,"2021-08-26 20:24:32",S016217
KB0,"2000001778","20210826",48127269.916,,,2974500.000,11898000.000,28614549.916,4640220.000,,8.20000,"2021-08-26 20:24:32",S016217
KB0,"2000001779","20210826",9536233.848,,,104499.999,2090000.000,5200155.458,512050.000,1629528.391,2.79000,"2021-08-26 20:24:32",S016217
KB0,"2000001780","20210826",6861704.615,,,110700.000,2214000.000,2171398.532,542430.000,1823176.083,-24.45000,"2021-08-26 20:24:32",S016217
KB0,"2000001781","20210826",37574974.529,,,2594000.001,25940000.001,4390146.096,1815800.000,2835028.431,-10.24000,"2021-08-26 20:24:32",S016217
KB0,"2000001782","20210826",14938885.553,,,183200.000,3664000.000,7135057.324,897680.000,3058948.229,-3.88000,"2021-08-26 20:24:32",S016217
KB0,"2000001783","20210826",51783477.553,,,3984999.999,15940000.000,14247495.507,4463200.000,13147782.047,-19.99000,"2021-08-26 20:24:32",S016217
KB0,"2000001784","20210826",9788949.812,,,459600.000,3064000.000,3561311.895,1532000.000,1172037.917,-25.60000,"2021-08-26 20:24:32",S016217
KB0,"2000001785","20210826",44876849.210,,,3443000.001,13772000.000,12483011.224,3856160.000,11322677.985,-19.46000,"2021-08-26 20:24:32",S016217
KB0,"2000001786","20210826",4327312.568,,,65700.000,1182600.000,1477314.596,657000.000,944697.972,-24.31000,"2021-08-26 20:24:32",S016217
KB0,"2000001787","20210826",52304493.298,,,3433500.000,13734000.000,18324988.339,5493600.000,11318404.959,-16.28000,"2021-08-26 20:24:32",S016217
KB0,"2000001788","20210826",56482535.981,,,3982500.000,15930000.000,17111719.602,6372000.000,13086316.379,-21.11000,"2021-08-26 20:24:32",S016217
KB0,"2000001789","20210826",56354523.917,,,1794600.000,11964000.000,34345038.523,2931180.000,5319705.394,17.84000,"2021-08-26 20:24:32",S016217
KB0,"2000001790","20210826",3021598.941,,,220500.000,882000.000,936027.024,246960.000,736111.917,-21.36000,"2021-08-26 20:24:32",S016217
KB0,"2000001791","20210826",89835495.693,,,1333000.000,23994000.000,31992283.178,13330000.000,19186212.515,-23.15000,"2021-08-26 20:24:32",S016217
KB0,"2000001792","20210826",23833624.684,,,3016000.000,15080000.000,2561671.423,1508000.000,1667953.261,-9.31000,"2021-08-26 20:24:32",S016217
KB0,"2000001793","20210826",57498761.371,,,897800.001,17956000.000,20536100.772,4399220.000,13709640.598,-24.12000,"2021-08-26 20:24:32",S016217
KB0,"2000001794","20210826",38423844.554,,,459200.001,9184000.000,16591749.395,4592000.000,7596895.158,-6.59000,"2021-08-26 20:24:32",S016217
KB0,"2000001795","20210826",470630193.961,,,19750500.000,131670000.000,143951558.712,65835000.000,109423135.249,-21.26000,"2021-08-26 20:24:32",S016217
KB0,"2000001796","20210826",132704588.254,,,10047999.999,40192000.000,38048219.909,11253760.000,33162608.346,-18.96000,"2021-08-26 20:24:32",S016217
KB0,"2000001797","20210826",33572100.570,,,4225000.000,21125000.000,3777675.690,2112500.000,2331924.880,-9.77000,"2021-08-26 20:24:32",S016217
KB0,"2000001798","20210826",57662144.852,,,715599.999,14312000.000,23582270.992,7156000.000,11896273.861,-8.17000,"2021-08-26 20:24:32",S016217
KB0,"2000001799","20210826",25955376.042,,,1626600.000,10844000.000,10827996.042,2656780.000,,-27.84000,"2021-08-26 20:24:32",S016217
KB0,"2000001800","20210826",23969626.955,,,340400.000,6808000.000,7797759.957,3404000.000,5619466.998,-22.47000,"2021-08-26 20:24:32",S016217
KB0,"2000001801","20210826",235574241.728,,,12650100.000,84334000.000,74952217.664,40480320.000,23157604.064,-23.15000,"2021-08-26 20:24:32",S016217
KB0,"2000001802","20210826",9684752.576,,,677500.000,2710000.000,2963361.434,1084000.000,2249891.142,-20.95000,"2021-08-26 20:24:32",S016217
KB0,"2000001803","20210826",42713525.639,,,2985000.000,11940000.000,13178516.938,4776000.000,9834008.701,-20.95000,"2021-08-26 20:24:32",S016217
KB0,"2000001804","20210826",14911389.850,,,222300.000,4001400.000,5242671.392,2223000.000,3222018.458,-23.43000,"2021-08-26 20:24:32",S016217
KB0,"2000001805","20210826",203211562.275,,,8420400.000,56136000.000,63711738.095,28068000.000,46875424.180,-21.94000,"2021-08-26 20:24:32",S016217
KB0,"2000001806","20210826",782672808.200,,,9697599.999,193952000.000,320616603.019,96976000.000,161430605.182,-8.75000,"2021-08-26 20:24:32",S016217
KB0,"2000001807","20210826",43885631.807,,,2685000.000,21480000.000,7325175.596,6444000.000,5951456.211,-11.61000,"2021-08-26 20:24:32",S016217
KB0,"2000001808","20210826",23223479.455,,,1666000.000,6664000.000,6117501.723,3198720.000,5577257.732,-20.26000,"2021-08-26 20:24:32",S016217
KB0,"2000001809","20210826",21575918.078,,,316200.000,6324000.000,6549558.116,3162000.000,5224159.962,-21.34000,"2021-08-26 20:24:32",S016217
KB0,"2000001810","20210826",31740929.937,,,2267000.000,9068000.000,8478682.234,4352640.000,7574607.703,-19.70000,"2021-08-26 20:24:32",S016217
KB0,"2000001811","20210826",48720360.480,,,2594400.000,17296000.000,17046336.198,4237520.000,7546104.282,-22.63000,"2021-08-26 20:24:32",S016217
KB0,"2000001812","20210826",65219142.561,,,4771500.000,19086000.000,20160206.147,5344080.000,15857356.414,-23.18000,"2021-08-26 20:24:32",S016217
KB0,"2000001813","20210826",19002954.259,,,1024800.000,6832000.000,6246099.121,2664480.000,2235575.138,-21.82000,"2021-08-26 20:24:32",S016217
KB0,"2000001814","20210826",79065469.142,,,4386900.000,29246000.000,24428046.804,11405940.000,9598582.338,-24.65000,"2021-08-26 20:24:32",S016217
KB0,"2000001815","20210826",53613387.005,,,4109499.999,16438000.000,15015365.426,4602640.000,13447881.580,-18.71000,"2021-08-26 20:24:32",S016217
KB0,"2000001816","20210826",109651971.594,,,5893500.000,39290000.000,37751564.655,9626050.000,17090856.939,-22.95000,"2021-08-26 20:24:32",S016217
KB0,"2000001817","20210826",163460955.167,,,7897200.000,52648000.000,56291628.551,26324000.000,20300126.616,-25.66000,"2021-08-26 20:24:32",S016217
KB0,"2000001818","20210826",12720026.739,,,894500.000,3578000.000,3815458.258,1431200.000,3000868.481,-21.21000,"2021-08-26 20:24:32",S016217
KB0,"2000001819","20210826",235790061.496,,,3523500.000,63423000.000,83196240.376,35235000.000,50412321.120,-23.74000,"2021-08-26 20:24:32",S016217
KB0,"2000001820","20210826",8276087.094,,,570000.000,2280000.000,2615905.571,912000.000,1898181.523,-20.54000,"2021-08-26 20:24:32",S016217
KB0,"2000001821","20210826",64356160.151,,,3996000.000,31968000.000,9846772.028,9590400.000,8954988.123,-13.51000,"2021-08-26 20:24:32",S016217
KB0,"2000001822","20210826",269531111.471,,,3937500.000,78750000.000,82175879.870,39375000.000,65292731.601,-21.45000,"2021-08-26 20:24:32",S016217
KB0,"2000001823","20210826",12882355.698,,,144500.001,2890000.000,6933250.759,708050.000,2206554.938,1.53000,"2021-08-26 20:24:32",S016217
KB0,"2000001824","20210826",340189293.293,,,5033499.999,100670000.000,101330496.942,50335000.000,82820296.352,-21.56000,"2021-08-26 20:24:32",S016217
KB0,"2000001825","20210826",165330656.774,,,11446500.000,114465000.000,18846546.797,8012550.000,12560059.977,-10.33000,"2021-08-26 20:24:32",S016217
KB0,"2000001826","20210826",55126411.684,,,575600.001,11512000.000,31446309.681,2820440.000,8772062.002,6.23000,"2021-08-26 20:24:32",S016217
KB0,"2000001827","20210826",656366279.686,,,7548500.000,150970000.000,336145768.249,36987650.000,124714361.437,1.55000,"2021-08-26 20:24:32",S016217
KB0,"2000001828","20210826",27174899.903,,,1143600.000,7624000.000,8289595.574,3812000.000,6305704.329,-21.97000,"2021-08-26 20:24:32",S016217
KB0,"2000001829","20210826",38305407.754,,,599499.999,11990000.000,13327114.577,2937550.000,9451243.178,-23.85000,"2021-08-26 20:24:32",S016217
KB0,"2000001830","20210826",75269387.552,,,4610499.999,36884000.000,12642041.437,11065200.000,10067646.116,-12.23000,"2021-08-26 20:24:32",S016217
KB0,"2000001831","20210826",105430956.527,,,8141499.999,32566000.000,28425122.756,9118480.000,27179853.772,-19.48000,"2021-08-26 20:24:32",S016217
KB0,"2000001832","20210826",27916176.432,,,2617500.000,10470000.000,10745376.432,4083300.000,,-25.61000,"2021-08-26 20:24:32",S016217
KB0,"2000001833","20210826",77505672.314,,,4979400.000,33196000.000,31197252.314,8133020.000,,-27.89000,"2021-08-26 20:24:32",S016217
KB0,"2000001834","20210826",51912612.384,,,4066500.000,16266000.000,13533878.482,4554480.000,13491753.902,-20.63000,"2021-08-26 20:24:32",S016217
KB0,"2000001835","20210826",10350760.866,,,555900.000,3706000.000,3281113.214,1778880.000,1028867.652,-22.96000,"2021-08-26 20:24:32",S016217
KB0,"2000001836","20210826",85206453.128,,,4625700.000,30838000.000,27564561.371,12026820.000,10151371.757,-23.84000,"2021-08-26 20:24:32",S016217
KB0,"2000001837","20210826",37687062.789,,,4781000.000,23905000.000,4010938.599,2390500.000,2599624.190,-8.32000,"2021-08-26 20:24:32",S016217
KB0,"2000001838","20210826",23568809.463,,,1678000.000,6712000.000,6972458.974,2684800.000,5521550.489,-21.78000,"2021-08-26 20:24:32",S016217
KB0,"2000001839","20210826",45841205.764,,,3489000.000,13956000.000,12814671.156,3907680.000,11673854.608,-19.04000,"2021-08-26 20:24:32",S016217
KB0,"2000001840","20210826",171108779.661,,,10903500.000,43614000.000,99581819.661,17009460.000,,4.45000,"2021-08-26 20:24:32",S016217
KB0,"2000001841","20210826",38484525.002,,,475200.000,9504000.000,15915760.185,4752000.000,7837564.817,-7.89000,"2021-08-26 20:24:32",S016217
KB0,"2000001842","20210826",128130912.866,,,6261300.000,41742000.000,43113472.226,20871000.000,16143140.640,-26.43000,"2021-08-26 20:24:32",S016217
KB0,"2000001843","20210826",46252426.631,,,3265500.000,13062000.000,13950604.368,5224800.000,10749522.263,-21.59000,"2021-08-26 20:24:32",S016217
KB0,"2000001844","20210826",39784538.429,,,567700.000,11354000.000,12710616.927,5677000.000,9475221.502,-23.98000,"2021-08-26 20:24:32",S016217
KB0,"2000001845","20210826",39990445.921,,,626700.000,12534000.000,14150878.316,3070830.000,9608037.605,-24.23000,"2021-08-26 20:24:32",S016217
KB0,"2000001846","20210826",363206093.471,,,46158000.000,230790000.000,37677635.219,23079000.000,25501458.252,-8.61000,"2021-08-26 20:24:32",S016217
KB0,"2000001847","20210826",44142906.991,,,2422200.000,16148000.000,13911405.546,6297720.000,5363581.445,-23.18000,"2021-08-26 20:24:32",S016217
KB0,"2000001848","20210826",126316239.220,,,12203500.000,48814000.000,46261279.220,19037460.000,,-27.19000,"2021-08-26 20:24:32",S016217
KB0,"2000001849","20210826",415481969.117,,,17333400.000,115556000.000,128896463.781,57778000.000,95918105.336,-21.22000,"2021-08-26 20:24:32",S016217
KB0,"2000001850","20210826",47973037.223,,,3108500.000,12434000.000,27581277.223,4849260.000,,3.08000,"2021-08-26 20:24:32",S016217
KB0,"2000001851","20210826",39571260.749,,,2586000.000,10344000.000,15150259.138,2896320.000,8594681.611,-14.13000,"2021-08-26 20:24:32",S016217
KB0,"2000001852","20210826",36858095.529,,,2808999.999,11236000.000,10488588.356,3146080.000,9178427.174,-17.89000,"2021-08-26 20:24:32",S016217
KB0,"2000001853","20210826",46754688.632,,,572700.000,11454000.000,19609800.699,5727000.000,9391187.933,-6.94000,"2021-08-26 20:24:32",S016217
KB0,"2000001854","20210826",40805331.437,,,2637000.000,10548000.000,15913233.890,2953440.000,8753657.547,-13.31000,"2021-08-26 20:24:32",S016217
KB0,"2000001855","20210826",8310652.648,,,452100.000,3014000.000,2780603.293,738430.000,1325519.355,-23.96000,"2021-08-26 20:24:32",S016217
KB0,"2000001856","20210826",58859307.931,,,4530000.000,18120000.000,16230358.932,5073600.000,14905348.999,-20.10000,"2021-08-26 20:24:32",S016217
KB0,"2000001857","20210826",33643745.448,,,1623300.000,10822000.000,11526365.430,5411000.000,4261080.018,-25.38000,"2021-08-26 20:24:32",S016217
KB0,"2000001858","20210826",26102010.554,,,407200.000,8144000.000,8779361.864,1995280.000,6776168.690,-21.06000,"2021-08-26 20:24:32",S016217
KB0,"2000001859","20210826",87499672.289,,,2587500.000,17250000.000,44778465.585,8625000.000,14258706.704,5.05000,"2021-08-26 20:24:32",S016217
KB0,"2000001860","20210826",38357467.957,,,4844000.000,24220000.000,4192558.885,2422000.000,2678909.072,-8.61000,"2021-08-26 20:24:32",S016217
