"그룹회사코드","마이데이터고객식별자","기준년월일","포트폴리오자산부채대분류구분","포트폴리오자산부채중분류구분","포트폴리오자산부채소분류구분","기관코드","집계금액","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001501","20210826","10","1020","102020","999999",29490000.000,"2021-08-27 01:00",S016217
KB0,"2000001501","20210826","10","1030","103040","999999",32634063.728,"2021-08-27 01:00",S016217
KB0,"2000001501","20210826","10","1030","103050","999999",19962834.399,"2021-08-27 01:00",S016217
KB0,"2000001501","20210826","10","1040","104010","999999",4718400.000,"2021-08-27 01:00",S016217
KB0,"2000001501","20210826","10","1040","104020","999999",23592000.000,"2021-08-27 01:00",S016217
KB0,"2000001501","20210826","10","1050","105020","999999",16390560.369,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1010","101010","999999",261500.000,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1020","102010","999999",5230000.000,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1030","103010","999999",1128604.903,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1030","103030","999999",479574.003,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1030","103040","999999",3290292.508,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1030","103050","999999",8297025.505,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1040","104020","999999",1830500.000,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1040","104030","999999",784500.000,"2021-08-27 01:00",S016217
KB0,"2000001502","20210826","10","1050","105020","999999",4321308.087,"2021-08-27 01:00",S016217
KB0,"2000001503","20210826","10","1010","101010","999999",6578000.000,"2021-08-27 01:00",S016217
KB0,"2000001503","20210826","10","1020","102010","999999",19734000.000,"2021-08-27 01:00",S016217
KB0,"2000001503","20210826","10","1020","102020","999999",13156000.000,"2021-08-27 01:00",S016217
KB0,"2000001503","20210826","10","1030","103030","999999",1409346.717,"2021-08-27 01:00",S016217
KB0,"2000001503","20210826","10","1030","103040","999999",4279943.885,"2021-08-27 01:00",S016217
KB0,"2000001503","20210826","10","1040","104020","999999",3289000.000,"2021-08-27 01:00",S016217
KB0,"2000001503","20210826","10","1050","105010","999999",3608945.177,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1010","101010","999999",908400.000,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1020","102010","999999",16351200.000,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1030","103010","999999",3738489.624,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1030","103030","999999",1640900.516,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1030","103040","999999",9669235.414,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1030","103050","999999",5125571.167,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1040","104020","999999",6358800.000,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1040","104030","999999",2725200.000,"2021-08-27 01:00",S016217
KB0,"2000001504","20210826","10","1050","105020","999999",12970860.901,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1010","101010","999999",12417999.999,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1020","102010","999999",49671999.990,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1020","102020","999999",74508000.000,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1030","103030","999999",5010294.815,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1030","103040","999999",10230331.209,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1030","103050","999999",5476912.412,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1040","104020","999999",8692600.000,"2021-08-27 01:00",S016217
KB0,"2000001505","20210826","10","1050","105010","999999",13694133.453,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1010","101010","999999",2788000.000,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1020","102010","999999",5576000.000,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1020","102020","999999",5576000.000,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1030","103010","999999",2558044.991,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1030","103030","999999",2502942.448,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1030","103040","999999",5566824.483,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1030","103050","999999",1385643.308,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1040","104020","999999",3122560.000,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1050","105010","999999",6790926.596,"2021-08-27 01:00",S016217
KB0,"2000001506","20210826","10","1050","105020","999999",2452286.456,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1010","101010","999999",1646000.001,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1020","102010","999999",6584000.001,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1020","102020","999999",9876000.000,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1030","103030","999999",649000.461,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1030","103040","999999",1387136.340,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1030","103050","999999",674007.793,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1040","104020","999999",1152200.000,"2021-08-27 01:00",S016217
KB0,"2000001507","20210826","10","1050","105010","999999",1806120.290,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1010","101010","999999",123300.000,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1020","102010","999999",575400.000,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1020","102020","999999",246600.000,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1030","103010","999999",67038.265,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1030","103040","999999",429734.804,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1030","103050","999999",320421.859,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1040","104020","999999",201390.000,"2021-08-27 01:00",S016217
KB0,"2000001508","20210826","10","1050","105020","999999",365129.726,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1010","101010","999999",3137000.001,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1020","102010","999999",5019200.000,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1020","102020","999999",7528800.000,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1030","103010","999999",2206175.325,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1030","103040","999999",6907162.562,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1030","103050","999999",2583186.675,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1040","104020","999999",3513440.000,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1050","105010","999999",9039342.171,"2021-08-27 01:00",S016217
KB0,"2000001509","20210826","10","1050","105020","999999",1378243.196,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1010","101010","999999",2489100.000,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1020","102010","999999",8297000.000,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1020","102020","999999",8297000.000,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1030","103040","999999",8617802.373,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1030","103050","999999",5367899.350,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1040","104010","999999",1327520.000,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1040","104020","999999",6637600.000,"2021-08-27 01:00",S016217
KB0,"2000001510","20210826","10","1050","105020","999999",4625266.217,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1010","101010","999999",2918000.001,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1020","102010","999999",17508000.000,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1020","102020","999999",5836000.000,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1030","103030","999999",2361754.799,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1030","103040","999999",3722095.257,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1030","103050","999999",1285784.525,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1040","104010","999999",7003200.000,"2021-08-27 01:00",S016217
KB0,"2000001511","20210826","10","1050","105010","999999",6435805.848,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1010","101010","999999",2300100.000,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1020","102010","999999",10733800.000,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1020","102020","999999",4600200.000,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1030","103010","999999",1942940.335,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1030","103030","999999",2767749.551,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1030","103040","999999",8139813.843,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1030","103050","999999",31334044.976,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1040","104020","999999",5366900.000,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1040","104030","999999",2300100.000,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1050","105010","999999",5113532.157,"2021-08-27 01:00",S016217
KB0,"2000001512","20210826","10","1050","105020","999999",7533933.402,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1010","101010","999999",1200300.000,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1020","102010","999999",5601400.000,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1020","102020","999999",2400600.000,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1030","103010","999999",702410.363,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1030","103040","999999",4135750.594,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1030","103050","999999",17315303.118,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1040","104020","999999",1960490.000,"2021-08-27 01:00",S016217
KB0,"2000001513","20210826","10","1050","105020","999999",3543862.604,"2021-08-27 01:00",S016217
KB0,"2000001514","20210826","10","1010","101010","999999",8718000.000,"2021-08-27 01:00",S016217
KB0,"2000001514","20210826","10","1020","102010","999999",26154000.000,"2021-08-27 01:00",S016217
KB0,"2000001514","20210826","10","1020","102020","999999",17436000.000,"2021-08-27 01:00",S016217
KB0,"2000001514","20210826","10","1030","103030","999999",1722417.829,"2021-08-27 01:00",S016217
KB0,"2000001514","20210826","10","1030","103040","999999",5153891.984,"2021-08-27 01:00",S016217
KB0,"2000001514","20210826","10","1040","104020","999999",4359000.000,"2021-08-27 01:00",S016217
KB0,"2000001514","20210826","10","1050","105010","999999",4893982.385,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1010","101010","999999",13080000.000,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1020","102010","999999",52320000.000,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1020","102020","999999",78480000.000,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1030","103030","999999",6203555.645,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1030","103040","999999",11976385.635,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1030","103050","999999",6218886.100,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1040","104020","999999",9156000.000,"2021-08-27 01:00",S016217
KB0,"2000001515","20210826","10","1050","105010","999999",14554298.422,"2021-08-27 01:00",S016217
KB0,"2000001516","20210826","10","1010","101010","999999",1256000.000,"2021-08-27 01:00",S016217
KB0,"2000001516","20210826","10","1020","102010","999999",2512000.000,"2021-08-27 01:00",S016217
KB0,"2000001516","20210826","10","1020","102020","999999",2512000.000,"2021-08-27 01:00",S016217
KB0,"2000001516","20210826","10","1030","103030","999999",477655.542,"2021-08-27 01:00",S016217
KB0,"2000001516","20210826","10","1030","103040","999999",507098.820,"2021-08-27 01:00",S016217
KB0,"2000001516","20210826","10","1050","105010","999999",1400336.013,"2021-08-27 01:00",S016217
KB0,"2000001516","20210826","10","1050","105020","999999",693922.056,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1010","101010","999999",161100.000,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1020","102010","999999",3222000.000,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1030","103010","999999",625279.753,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1030","103030","999999",227606.325,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1030","103040","999999",1952430.539,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1030","103050","999999",767474.916,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1040","104020","999999",1127700.000,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1040","104030","999999",483300.000,"2021-08-27 01:00",S016217
KB0,"2000001517","20210826","10","1050","105020","999999",2643671.324,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1010","101010","999999",13800500.001,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1020","102010","999999",55202000.010,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1020","102020","999999",82803000.000,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1030","103030","999999",6246127.322,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1030","103040","999999",10056329.515,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1030","103050","999999",5685265.285,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1040","104020","999999",9660350.000,"2021-08-27 01:00",S016217
KB0,"2000001518","20210826","10","1050","105010","999999",15249082.406,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1010","101010","999999",1961100.000,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1020","102010","999999",9151800.000,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1020","102020","999999",3922200.000,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1030","103010","999999",1147222.057,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1030","103040","999999",7116218.822,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1030","103050","999999",4487566.910,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1040","104020","999999",3203130.000,"2021-08-27 01:00",S016217
KB0,"2000001519","20210826","10","1050","105020","999999",5848027.846,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1010","101010","999999",388500.000,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1020","102010","999999",7770000.000,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1030","103010","999999",1615301.605,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1030","103030","999999",610949.890,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1030","103040","999999",4217734.909,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1030","103050","999999",1642117.860,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1040","104020","999999",1903650.000,"2021-08-27 01:00",S016217
KB0,"2000001520","20210826","10","1050","105020","999999",6045969.200,"2021-08-27 01:00",S016217
KB0,"2000001521","20210826","10","1010","101010","999999",2532000.000,"2021-08-27 01:00",S016217
KB0,"2000001521","20210826","10","1020","102010","999999",7596000.000,"2021-08-27 01:00",S016217
KB0,"2000001521","20210826","10","1020","102020","999999",5064000.000,"2021-08-27 01:00",S016217
KB0,"2000001521","20210826","10","1030","103030","999999",538297.151,"2021-08-27 01:00",S016217
KB0,"2000001521","20210826","10","1030","103040","999999",1756185.515,"2021-08-27 01:00",S016217
KB0,"2000001521","20210826","10","1040","104020","999999",1266000.000,"2021-08-27 01:00",S016217
KB0,"2000001521","20210826","10","1050","105010","999999",1378122.668,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1010","101010","999999",2061600.000,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1020","102010","999999",41232000.000,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1030","103010","999999",9044973.744,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1030","103030","999999",3312365.420,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1030","103040","999999",25618233.134,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1030","103050","999999",8771126.621,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1040","104020","999999",14431200.000,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1040","104030","999999",6184800.000,"2021-08-27 01:00",S016217
KB0,"2000001522","20210826","10","1050","105020","999999",33898575.633,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1010","101010","999999",308400.000,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1020","102010","999999",1028000.000,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1020","102020","999999",1028000.000,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1030","103040","999999",1098144.609,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1030","103050","999999",3122470.749,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1040","104010","999999",164480.000,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1040","104020","999999",822400.000,"2021-08-27 01:00",S016217
KB0,"2000001523","20210826","10","1050","105020","999999",561196.811,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1010","101010","999999",3145500.000,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1020","102010","999999",14679000.000,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1020","102020","999999",6291000.000,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1030","103010","999999",1729937.669,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1030","103040","999999",11344169.936,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1030","103050","999999",7430973.192,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1040","104020","999999",5137650.000,"2021-08-27 01:00",S016217
KB0,"2000001524","20210826","10","1050","105020","999999",9121848.012,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1010","101010","999999",14018400.000,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1020","102010","999999",65419200.000,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1020","102020","999999",28036800.000,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1030","103010","999999",11401791.118,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1030","103030","999999",17359328.759,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1030","103040","999999",53822699.761,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1030","103050","999999",24766347.951,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1040","104020","999999",32709600.000,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1040","104030","999999",14018400.000,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1050","105010","999999",31041699.056,"2021-08-27 01:00",S016217
KB0,"2000001525","20210826","10","1050","105020","999999",45552400.333,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1010","101010","999999",2454500.001,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1020","102010","999999",14727000.000,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1020","102020","999999",4909000.000,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1030","103030","999999",2450512.206,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1030","103040","999999",2818201.560,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1030","103050","999999",1093919.684,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1040","104010","999999",5890800.000,"2021-08-27 01:00",S016217
KB0,"2000001526","20210826","10","1050","105010","999999",5489569.727,"2021-08-27 01:00",S016217
KB0,"2000001527","20210826","10","1010","101010","999999",2899800.000,"2021-08-27 01:00",S016217
KB0,"2000001527","20210826","10","1020","102010","999999",15465600.000,"2021-08-27 01:00",S016217
KB0,"2000001527","20210826","10","1020","102020","999999",3866400.000,"2021-08-27 01:00",S016217
KB0,"2000001527","20210826","10","1030","103010","999999",2430672.225,"2021-08-27 01:00",S016217
KB0,"2000001527","20210826","10","1030","103040","999999",11646699.229,"2021-08-27 01:00",S016217
KB0,"2000001527","20210826","10","1030","103050","999999",5282213.907,"2021-08-27 01:00",S016217
KB0,"2000001527","20210826","10","1040","104020","999999",4736340.000,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1010","101010","999999",2046000.000,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1020","102010","999999",8184000.000,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1020","102020","999999",12276000.000,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1030","103030","999999",896977.549,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1030","103040","999999",1843140.419,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1030","103050","999999",863037.021,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1040","104020","999999",1432200.000,"2021-08-27 01:00",S016217
KB0,"2000001528","20210826","10","1050","105010","999999",2254018.494,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1010","101010","999999",2686500.000,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1020","102010","999999",12537000.000,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1020","102020","999999",5373000.000,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1030","103010","999999",2406192.211,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1030","103030","999999",2784797.162,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1030","103040","999999",9421278.395,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1030","103050","999999",31743261.222,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1040","104020","999999",6268500.000,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1040","104030","999999",2686500.000,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1050","105010","999999",5978546.695,"2021-08-27 01:00",S016217
KB0,"2000001529","20210826","10","1050","105020","999999",8817187.035,"2021-08-27 01:00",S016217
KB0,"2000001530","20210826","10","1010","101010","999999",5910000.000,"2021-08-27 01:00",S016217
KB0,"2000001530","20210826","10","1020","102010","999999",11820000.000,"2021-08-27 01:00",S016217
KB0,"2000001530","20210826","10","1020","102020","999999",11820000.000,"2021-08-27 01:00",S016217
KB0,"2000001530","20210826","10","1030","103030","999999",2407854.715,"2021-08-27 01:00",S016217
KB0,"2000001530","20210826","10","1030","103040","999999",2587067.414,"2021-08-27 01:00",S016217
KB0,"2000001530","20210826","10","1050","105010","999999",6523837.894,"2021-08-27 01:00",S016217
KB0,"2000001530","20210826","10","1050","105020","999999",3268452.527,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1010","101010","999999",2007700.000,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1020","102010","999999",36138600.000,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1030","103010","999999",8368898.757,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1030","103030","999999",3396952.370,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1030","103040","999999",23150270.039,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1030","103050","999999",12274705.836,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1040","104020","999999",14053900.000,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1040","104030","999999",6023100.000,"2021-08-27 01:00",S016217
KB0,"2000001531","20210826","10","1050","105020","999999",28383456.813,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1010","101010","999999",4516500.000,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1020","102010","999999",18066000.000,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1020","102020","999999",27099000.000,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1030","103030","999999",2077659.721,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1030","103040","999999",3855489.955,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1030","103050","999999",2030002.321,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1040","104020","999999",3161550.000,"2021-08-27 01:00",S016217
KB0,"2000001532","20210826","10","1050","105010","999999",5015516.579,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1010","101010","999999",14478000.000,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1020","102010","999999",67564000.000,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1020","102020","999999",28956000.000,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1030","103010","999999",13885593.251,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1030","103030","999999",17201595.096,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1030","103040","999999",53059320.769,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1030","103050","999999",23261177.748,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1040","104020","999999",33782000.000,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1040","104030","999999",14478000.000,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1050","105010","999999",31836402.848,"2021-08-27 01:00",S016217
KB0,"2000001533","20210826","10","1050","105020","999999",48040987.777,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1010","101010","999999",8586000.000,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1020","102010","999999",28620000.000,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1020","102020","999999",28620000.000,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1030","103040","999999",29745247.585,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1030","103050","999999",20683294.185,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1040","104010","999999",4579200.000,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1040","104020","999999",22896000.000,"2021-08-27 01:00",S016217
KB0,"2000001534","20210826","10","1050","105020","999999",15780658.567,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1010","101010","999999",414000.000,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1020","102010","999999",6624000.000,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1020","102020","999999",1656000.000,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1030","103010","999999",1423014.998,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1030","103040","999999",5403790.203,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1030","103050","999999",6774654.205,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1040","104020","999999",2898000.000,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1040","104030","999999",1242000.000,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1050","105010","999999",1861091.739,"2021-08-27 01:00",S016217
KB0,"2000001535","20210826","10","1050","105020","999999",5031994.869,"2021-08-27 01:00",S016217
KB0,"2000001536","20210826","10","1010","101010","999999",3309000.000,"2021-08-27 01:00",S016217
KB0,"2000001536","20210826","10","1020","102010","999999",3970800.000,"2021-08-27 01:00",S016217
